Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 32, Oakland, California",32-RC-267242,"Blum San Leandro",Closed,10/07/2020,01/19/2021,"Certific. of Representative","San Leandro",CA,A,"Single Labor Organization",Initial,01/06/2021,11,,"United Food & Commercial Workers, Local 5",2,,,,,,2,,,,"United Food & Commercial Workers, Local 5","Included: All full-time and regular part-time Cash Clerks, Sales Associates (Level I & II), and Inventory Clerks employed by the Employer at its facility located at 1915 Fairway Drive, San Leandro CA 94577;
Excluded: All other employees, confidential employees, office clerical employees, guards, and supervisors as defined by the National Labor Relations Act.
",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-267875,"2990 Holme Operating LLC,  d/b/a Immaculate Mary Center",Closed,10/21/2020,01/14/2021,"Certific. of Representative",Philadelphia,PA,A,"Single Labor Organization",Initial,01/06/2021,84,2,"National Union of Hospital and Healthcare Employees, District 1199C",20,,,,,12,32,,,,"National Union of Hospital and Healthcare Employees, District 1199C","Included: All full-time and regular part-time Licensed Practical Nurses (LPNs) and Certified Nurse’s Aides (CNAs) employed by the Employer at its 2990 Holme Avenue, Philadelphia, PA facility.

Excluded: All other employees, managers, guards and supervisors as defined in the Act.
",,,
"Region 18, Minneapolis, Minnesota",18-RC-268318,"Carris Health, LLC",Closed,10/29/2020,01/12/2021,"Certification of Results",Willmar,MN,A,"Single Labor Organization",Initial,01/05/2021,5,,"AFSCME LOCAL #3296",1,,,,,4,5,,,,,"All full-time and regular part-time Staffing Secretary I’s employed by the Employer at Carris Health-Rice Memorial Hospital, located at 301 Becker Ave SW, Willmar, MN: excluding business office clerical employees, office clerical employees, RNs, all other professional employees, technical employees, skilled maintenance employees, confidential employees, managerial employees, employees already represented by Petitioner or AFSCME Council 65, Local #3296, guards and supervisors as defined by the National Labor Relations Act, and all other employees.
If a majority of valid ballots are cast for AFSCME Council 65, Local #3296, they will be taken to have indicated the employees’ desire to be included in the existing service and maintenance bargaining unit currently represented by AFSCME Council 65, Local #3296.  If a majority of valid ballots are not cast for representation, they will be taken to have indicated the employees’ desire to remain unrepresented.",,,
"Region 20, San Francisco, California",20-RC-268576,"Medic Ambulance Service, Inc.",Closed,11/04/2020,01/19/2021,"Certific. of Representative",Sacramento,CA,A,"Single Labor Organization",Initial,01/05/2021,83,2,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial & Service Workers International Union, AFL-CIO, CLC",15,,,,,11,26,,,,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial & Service Workers International Union, AFL-CIO, CLC","All full-time and regular part-time paramedics, emergency medical technicians, supply service technicians, wheelchair technicians, and logistics employees employed by the Employer out of its facility located at 8689 Folsom Boulevard, Sacramento, California; excluding all temporary employees, office clerical employees, managerial employees, all other employees, managers, guards, and supervisors as defined in the Act.


",,,
"Region 12, Tampa, Florida",12-RC-268530,"Morton Salt, Inc.",Closed,11/03/2020,01/20/2021,"Certification of Results","Cape Canaveral",FL,A,"Single Labor Organization",Initial,01/05/2021,67,1,"United Food and Commercial Workers Union, Local 1625, AFL-CIO",20,,,,,22,42,,,,,"Included: All full-time and regular part-time production employees, Package Shipping and Receiving, Environmental Health and Safety Utility Technicians, Quality Assurance, and Maintenance employees employed by the Employer at its facility iocated at 450 Cargo Road, Cape Canaveral, Florida. 

Excluded: All other employees, office clerical employees, professional employees, managerial employees, guards and supervisors as defined by the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-266758,"The Waltham Committee, Inc.  d/b/a WCI- Work, Community, Independence",Closed,09/29/2020,01/12/2021,"Certific. of Representative",Waltham,MA,A,"Single Labor Organization",Initial,12/31/2020,82,4,"International Brotherhood of Teamsters Joint Council 10 on behalf of Local 404",54,,,,,3,57,,,,"International Brotherhood of Teamsters Joint Council 10 on behalf of Local 404","All full-time and  regular part-time  assistant support coordinators and support specialists employed by the Employer in its Residential Social Supports Division at the group homes located at 146 and 148 Hammond Street, 428 Lincoln Street, 17 Hardy Pond Road, 1072 Trapelo Road, 94 Phillips Circle, 217 Prospect Hill Road, 40 Crestview Road, 66 Kendall Park and 15 Townsend Street, all in Waltham, MA and 4 York Road in Newton, MA, but excluding all employees working in other Divisions, employees working in Deaf Support regardless of the Division, Support Coordinators, Directors, Division Heads, managers and guards, and professional employees and supervisors as defined in the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-268266,"Holistic Industries, Inc. d/b/a Liberty Cannabis",Closed,10/29/2020,01/14/2021,"Certific. of Representative",Somerville,MA,A,"Single Labor Organization",Initial,12/31/2020,10,,"United Food & Commercial Workers Union, Local 1445, AFL-CIO, CLC",5,,,,,3,,,,,"United Food & Commercial Workers Union, Local 1445, AFL-CIO, CLC","All full-time and regular part-time Communications Leads, Liberty Leads, and Wellness Guides employed by the Employer at its Somerville, Massachusetts location, but excluding all professional employees, managers, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-268057,"CEMEX Construction Materials Florida, LLC",Closed,10/23/2020,01/20/2021,"Certific. of Representative","Port Charlotte",FL,A,"Single Labor Organization",Initial,12/30/2020,14,,"International Brotherhood of Teamsters, Local 79",10,,,,,,10,,2,,"International Brotherhood of Teamsters, Local 79","Employees Included

All full-time and part-time ready-mix drivers, block truck drivers and operator loaders

Employees Excluded

All other employees, plant foreman, mechanics, dispatchers, customer service

representatives, and clerks, guards, and supervisors as defined in the Act.

",,,
"Region 22, Newark, New Jersey",22-RC-268119,"Planned Lifestyle Services, Affiliated with Planned Companies",Closed,10/26/2020,01/12/2021,"Certific. of Representative","Jersey City",NJ,A,"Single Labor Organization",Initial,12/30/2020,6,," Service Employees International Union, Local 32BJ",3,,,,,1,4,,1,," Service Employees International Union, Local 32BJ",,,,"INCLUDED:	All full time and regular part time front desk employees, concierge employees, and doorpersons employed by the Employer at its 3 Journal Square, Jersey City, New Jersey facility.
EXCLUDED:	All office clerical employees, professional employees, guards and supervisors as defined in the Act, and all other employees.
"
"Region 13, Chicago, Illinois",13-RC-268866,"CBRE, Inc.",Closed,11/12/2020,01/08/2021,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,12/30/2020,2,,"International Union of Operating Engineers, Local 399",2,,,,,,2,,,,,"Included: All full-time and regular part-time skilled maintenance workers employed by the Employer working on the FedEx account in the City of Chicago, Cook and Lake County, Illinois.

Excluded: All office clerical employees, managerial employees, professional employees, guards and supervisors as defined by the Act. 
",,,
"Region 19, Seattle, Washington",19-RC-265331,"Allan Bros., Inc.",Closed,08/27/2020,08/31/2021,"Withdrawal Non-adjusted",Naches,WA,A,"Single Labor Organization",Initial,12/29/2020,417,6,"Trabajadores Unidos por La Justicia",25,,,,,234,259,,11,,,"All full time and regular part-time non-professional and non-administrative employees, including all production employees, including apple warehouse employees, facilities operators, facilities assistant, and facilities lead; facilities sanitation lead, facilities sanitation team members, operators, and leads; facilities repair and maintenance lead, technicians and operators,  facilities repair and maintenance fruit storage technician, lead, and operator; quality control technicians and leads; receiving and shipping department forklift operators, truck driver, clerks, technicians and leads employed by the Employer at its facility located at 31 Allan Road, Naches, Washington; excluding all office clerical employees, seasonal cherry warehouse employees, accounting employees, professionals, confidential employees, guards and supervisors as defined in the Act.
",,,
"Region 02, New York, New York",02-RC-267605,"Garnet Health Medical Center",Closed,10/14/2020,01/06/2021,"Certific. of Representative",Middletown,NY,A,"Single Labor Organization",Initial,12/28/2020,35,,"INTERNATIONAL UNION, SECURITY, POLICE AND FIRE PROFESSIONALS OF AMERICA (SPFPA)",21,,,,,,21,,1,,"INTERNATIONAL UNION, SECURITY, POLICE AND FIRE PROFESSIONALS OF AMERICA (SPFPA)","Included: All Full-Time and Part-Time Unarmed Security Officers Performing Guard Duties employed by the Employer at their 707 East Main Street, Middletown, New York facility.
Excluded: All other employees, including, but not limited to, clerical employees, professional employees, and supervisory employees as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-266458,"Golden SVCS, LLC",Closed,09/22/2020,12/28/2020,"Certific. of Representative",Washington,DC,A,"Two Labor Organizations",Run-off,12/28/2020,44,,"International Union, Security, Police and Fire Professionals of America (SPFPA)",9,"Governed United Security Professionals (GUSP)",11,,,,20,,,,"Governed United Security Professionals (GUSP)","All full-time and part-time armed and unarmed security officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, employed by Golden SVCS, LLC at the Federal Communications Commission Headquarters currently located at 45 L Street NE, Washington, District of Columbia, 20002; but excluding all office clerical employees, professional employees, managerial employees, and supervisors as defined by the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-267470,"Ogden Newspapers of Kansas, LLC d/b/a Lawrence Journal-World",Closed,10/13/2020,01/14/2021,"Certific. of Representative",Lawrence,KS,A,"Single Labor Organization",Initial,12/28/2020,11,,"United Media Guild, TNG-CWA Local 36047",6,,,,,3,9,,,,"United Media Guild, TNG-CWA Local 36047","All reporters and copy editors employed by the Employer at its facility located at 1035 3rd Street, Suite 101 B, Lawrence, Kansas, and excludes all office clerical employees, professional employees, managers, guards and supervisors as defined in the Act, is appropriate for the purposes of collective bargaining.",,,
"Region 29, Brooklyn, New York",29-RC-256430,"Housing Works, Inc.",Closed,02/18/2020,01/12/2021,"Certific. of Representative",Brooklyn,NY,A,"Single Labor Organization",Initial,12/23/2020,604,24,"Retail, Wholesale and Department Store Union, UFCW",180,,,,,25,205,,,,"Retail, Wholesale and Department Store Union, UFCW","Included: All full time and regular part time employees regularly working sixteen (16) hours or more per week, in the following classifications/job titles: Art Therapist, Art Therapist Case Manager, Clinical Social Worker, Creative Arts Therapist, License Master Social Worker, Licensed Clinical Social Worker, Licensed Creative Arts Therapist, Mental Health Counselor, Nurse, Nurse Practitioner, Nutritionist, Paralegal, Psychiatric Nurse Practitioner, Psychiatric Physician Assistant, Psychotherapist, Quality Assurance Specialist, Registered Nurse and Staff Attorney.

Excluded: Account Manager CP, Administrative Assistant - Legal Advisory Services, Administrative Support & Client Services Navigator, Barista, Call Center Representative, Care Coordinator, Care Manager, Care Navigator, Carpenter, Case Aide, Case Manager, Case Manager Residential, Case Manager Technician, Child Care Assistant, Community Health Worker, Community Partnerships Associate, Community Partnership (CP) Liaison, Contracts Manager, Custodian, Customer Engagement Associate, Customer Service Representative, Data Entry Billing Specialist, Data Entry Clerk, Data Entry Specialist, Donation Development Coordinator, Donation Dispatch Associate, Driver, Electrician, Family Case Manager, Harm Reduction Core Services Manager, Harm Reduction Syringe Exchange Services Manager, HCBS Assessor, Health Coach, Health Service Coordinator, Healthcare Analyst, Healthcare Data Analyst, Housekeeper, Housing Coordinator, Housing Financial Systems Assistant, Housing Placement Coordinator, Housing Placement Specialist, Housing Retention Specialist, Housing Specialist, HVAC Mechanic, Intake Coordinator, Intake Manage Care Liaison, Intake Specialist, Inventory Assistant, Job Coach Instructor, Job Counselor Instructor, Job Placement Specialist, Junior Account Manager CP, Key Holder, Kitchen Assistant, Lead Mover, Lobby Receptionist Building Specialist, Maintenance Mechanic, Maintenance Worker, Marketing and Communication Associate, Marketing Designer Entrepreneurial Business, Marketing Producer, Medical Assistant, Medical Biller 1, Medical Biller 3 & Revenue Specialist, Medical Receptionist, Mental Health Advocate, Mover, NYC Issues Organizer, Office Assistant, Online Sale Auction Specialist, Online Sales Associate, Operations Assistant, Operations Coordinator, Operations Specialist, Outreach Coordinator, Outreach Specialist, Outreach Worker, Overdose Prevention Program Coordinator, Pantry Assistant, Patient Care Coordinator, Patient Navigator, Patient Service Representative, Peer Navigator, Peer Specialist, Policy and Research Associate, PrEP Navigator, Program Administrative Coordinator, Program Assistant, Program Support Data Entry, Programming Specialist, Property Manager Assistant, RAP Specialist, Receptionist, Referral Specialist, Residential Aide, Residential Case Manager, Retention Specialist, Roster Manager, Sales Associate, Sales Associate Bookstore, Second Cook, Senior Care Manager, Senior Care Navigator, Senior Custodian, Senior Medical Assistant, Senior Patient Navigator, Social Worker, Sorter, Substance Use Counselor, Substance Use Specialist, Voc Ed Specialist, Vocational Counselor, and Web Sales Associates and Shipper, all supervisors as defined by the Act; all guards; all employees employed in the Human Resources Department located at 81 Willoughby Street, Brooklyn New York; all employees assigned to work private events employed in the Food Service and Catering Department; and, all employees in the following titles: Accountant Grants and Contracts, Accountant Health Services, Accounting Assistant, Accounting Department Employees, Accounting Manager, Accounts Payable Manager, Acupuncturist, Assistant Auction Manager, Assistant Director, Assistant Director of Nimble Stores, Assistant Manager (Thrift), Assistant Program Director, Associate Director for Facility Maintenance, Associate Director of Staff Development, Asst Residential Safety Security Manager, Bookstore General Manager, Borough Director, Building Superintendent, Buyer, Café Manager, Call Center Manager, Care Coordination Supervisor, Chief Financial Officer, Chief Medical Officer, Chief Operating Officer of HW Inc., Clinic Director, Clinic Operations Manager, Clinical Coordinator, Clinical Supervisor, CoManager (Thrift Stores), Compliance Risk Management Coordinator, Controller, Coordinator of Site Leasing Inspection, Coordinator Rapid Rehousing, Creative Director, Data Entry Supervisor, Data Quality Specialist, Data Systems Administrator, Database Manager, Department Manager, Design Director, Director, Director Client Services, Director Clinical Services, Director Development Executive Dir Bookstore, Director Healthcare Compliance Specl Prj, Director of Advocacy, Director of Credentialing Contracting, Director of Events and Strategic Partner, Director of Facility Maintenance Operations, Director of Food Service, Director of Growth Product Development, Director of Healthcare Operations Art 28, Director of Housing Operations, Director of Human Resources, Director of National Advocacy, Director of New York Policy Organizing, Director of Nursing, Director of NYS Community Mobilization, Director of Operations, Director of Private Event Sales, Director of Processing Salvage Moving, Director of Project Management, Director of Psychiatry, Director of Purchasing and Procurement, Director of Ready To Work Program, Director of Revenue Management, Director of Stores, Director Revenue Cycle Management HS Internal Audit, Director YAS and Rapid Rehousing Program, Employee Relations Coordinator, Event Assistant, Executive Administrative Assistant, Executive Assistant, Executive Director, Facilities Manager, First Cook, Foot Reflexologist, Gastroenterologist, Group Facilitator, Haiti Country Director, HCBS Director & RTW Counselor, HCBS Project Coordinator, Healthcare Integration Manager, Housing Development Associate, HR Administrative Assistant, HR Generalist, IT Engineer II, Junior Accountant, Lead Curator Auction Manager, Manager Events and Donor Relations, Managing Director Harm Reduction Services, Managing Director Retention Adherence, Medical Doctor, Medical Director, Moving Manager, Nurse Care Coordinator, Office Manager, Office Service Director, Online Sales Co-Manager, Operations Manager Administration, Operations Manager Development, Operations Manager Support, President Chief Executive Officer, President Executive Director, Processing and Curation Manager, Program Coordinator, Program Director, Project Manager, Purchasing Vendor Manager, Quality Improvement Specialist, RAP Coordinator, Recruitment Specialist, Reentry Bilingual Group Facilitator, Reentry Group Facilitator, Reentry Internship Supervisor, Reentry Job Developer, Reentry Senior Job Developer, Regional Director CP, Residential Aide Supervisor, Residential Safety Security Manager, Retention Adherence Supervisor, Roster Manager, Sales Force Developer, Senior Account Manager CP, Senior Managing Director, Senior Nurse Care Coordinator , Senior Program Coordinator, Senior Program Director, Senior Staff Attorney, Sign Language Interpreter, Site Director Behavioral Mental Health, Sourcing Specialist, Special Events Coordinator, Store Manager (Thrift), Syringe Exchange Coordinator, SVP Healthcare Integration, SVP Housing Development Facilities Operations, SVP Programs, Unit Supervisor, VBP Data Analyst, Vice President for Housing, Vice President of Data and Software, Vice President of Development and Market, Vocational Program Manager, VP ADHC Operations, VP Community Mobilization, VP Community Partnerships, VP For Health Equity, VP for Quality and Value Based Initiatives, VP Health Home, VP Housing Operations, VP Integrated Health Services and Operations, VP of Behavioral Health Operations, VP of Human Resources, VP of Operations and Compliance, VP Thrift Shops, and Waiter.","Included:
All full time and regular part time employees regularly working sixteen (16) hours or more per week, in the following classifications/job titles: Account Manager CP, Administrative Assistant - Legal Advisory Services, Administrative Support & Client Services Navigator, Barista, Call Center Representative, Care Coordinator, Care Manager, Care Navigator, Carpenter, Case Aide, Case Manager, Case Manager Residential, Case Manager Technician, Child Care Assistant, Community Health Worker, Community Partnerships Associate, Community Partnership (CP) Liaison, Contracts Manager, Custodian, Customer Engagement Associate, Customer Service Representative, Data Entry Billing Specialist, Data Entry Clerk, Data Entry Specialist, Donation Development Coordinator, Donation Dispatch Associate, Driver, Electrician, Family Case Manager, Harm Reduction Core Services Manager, Harm Reduction Syringe Exchange Services Manager, HCBS Assessor, Health Coach, Health Service Coordinator, Healthcare Analyst, Healthcare Data Analyst, Housekeeper, Housing Coordinator, Housing Financial Systems Assistant, Housing Placement Coordinator, Housing Placement Specialist, Housing Retention Specialist, Housing Specialist, HVAC Mechanic, Intake Coordinator, Intake Manage Care Liaison, Intake Specialist, Inventory Assistant, Job Coach Instructor, Job Counselor Instructor, Job Placement Specialist, Junior Account Manager CP, Key Holder, Kitchen Assistant, Lead Mover, Lobby Receptionist Building Specialist, Maintenance Mechanic, Maintenance Worker, Marketing and Communication Associate, Marketing Designer Entrepreneurial Business, Marketing Producer, Medical Assistant, Medical Biller 1, Medical Biller 3 & Revenue Specialist, Medical Receptionist, Mental Health Advocate, Mover, NYC Issues Organizer, Office Assistant, Online Sale Auction Specialist, Online Sales Associate, Operations Assistant, Operations Coordinator, Operations Specialist, Outreach Coordinator, Outreach Specialist, Outreach Worker, Overdose Prevention Program Coordinator, Pantry Assistant, Patient Care Coordinator, Patient Navigator, Patient Service Representative, Peer Navigator, Peer Specialist, Policy and Research Associate, PrEP Navigator, Program Administrative Coordinator, Program Assistant, Program Support Data Entry, Programming Specialist, Property Manager Assistant, RAP Specialist, Receptionist, Referral Specialist, Residential Aide, Residential Case Manager, Retention Specialist, Roster Manager, Sales Associate, Sales Associate Bookstore, Second Cook, Senior Care Manager, Senior Care Navigator, Senior Custodian, Senior Medical Assistant, Senior Patient Navigator, Social Worker, Sorter, Substance Use Counselor, Substance Use Specialist, Voc Ed Specialist, Vocational Counselor, and Web Sales Associates and Shipper.

Excluded: Art Therapist, Art Therapist Case Manager, Clinical Social Worker, Creative Arts Therapist, License Master Social Worker, Licensed Clinical Social Worker, Licensed Creative Arts Therapist, Mental Health Counselor, Nurse, Nurse Practitioner, Nutritionist, Paralegal, Psychiatric Nurse Practitioner, Psychiatric Physician Assistant, Psychotherapist, Quality Assurance Specialist, Registered Nurse and Staff Attorney, all supervisors as defined by the Act; all guards; all employees employed in the Human Resources Department located at 81 Willoughby Street, Brooklyn New York; all employees assigned to work private events employed in the Food Service and Catering Department; and, all employees in the following titles: Accountant Grants and Contracts, Accountant Health Services, Accounting Assistant, Accounting Department Employees, Accounting Manager, Accounts Payable Manager, Acupuncturist, Assistant Auction Manager, Assistant Director, Assistant Director of Nimble Stores, Assistant Manager (Thrift), Assistant Program Director, Associate Director for Facility Maintenance, Associate Director of Staff Development, Asst Residential Safety Security Manager, Bookstore General Manager, Borough Director, Building Superintendent, Buyer, Café Manager, Call Center Manager, Care Coordination Supervisor, Chief Financial Officer, Chief Medical Officer, Chief Operating Officer of HW Inc., Clinic Director, Clinic Operations Manager, Clinical Coordinator, Clinical Supervisor, CoManager (Thrift Stores), Compliance Risk Management Coordinator, Controller, Coordinator of Site Leasing Inspection, Coordinator Rapid Rehousing, Creative Director, Data Entry Supervisor, Data Quality Specialist, Data Systems Administrator, Database Manager, Department Manager, Design Director, Director, Director Client Services, Director Clinical Services, Director Development Executive Dir Bookstore, Director Healthcare Compliance Specl Prj, Director of Advocacy, Director of Credentialing Contracting, Director of Events and Strategic Partner, Director of Facility Maintenance Operations, Director of Food Service, Director of Growth Product Development, Director of Healthcare Operations Art 28, Director of Housing Operations, Director of Human Resources, Director of National Advocacy, Director of New York Policy Organizing, Director of Nursing, Director of NYS Community Mobilization, Director of Operations, Director of Private Event Sales, Director of Processing Salvage Moving, Director of Project Management, Director of Psychiatry, Director of Purchasing and Procurement, Director of Ready To Work Program, Director of Revenue Management, Director of Stores, Director Revenue Cycle Management HS Internal Audit, Director YAS and Rapid Rehousing Program, Employee Relations Coordinator, Event Assistant, Executive Administrative Assistant, Executive Assistant, Executive Director, Facilities Manager, First Cook, Foot Reflexologist, Gastroenterologist, Group Facilitator, Haiti Country Director, HCBS Director & RTW Counselor, HCBS Project Coordinator, Healthcare Integration Manager, Housing Development Associate, HR Administrative Assistant, HR Generalist, IT Engineer II, Junior Accountant, Lead Curator Auction Manager, Manager Events and Donor Relations, Managing Director Harm Reduction Services, Managing Director Retention Adherence, Medical Doctor, Medical Director, Moving Manager, Nurse Care Coordinator, Office Manager, Office Service Director, Online Sales Co-Manager, Operations Manager Administration, Operations Manager Development, Operations Manager Support, President Chief Executive Officer, President Executive Director, Processing and Curation Manager, Program Coordinator, Program Director, Project Manager, Purchasing Vendor Manager, Quality Improvement Specialist, RAP Coordinator, Recruitment Specialist, Reentry Bilingual Group Facilitator, Reentry Group Facilitator, Reentry Internship Supervisor, Reentry Job Developer, Reentry Senior Job Developer, Regional Director CP, Residential Aide Supervisor, Residential Safety Security Manager, Retention Adherence Supervisor, Roster Manager, Sales Force Developer, Senior Account Manager CP, Senior Managing Director, Senior Nurse Care Coordinator , Senior Program Coordinator, Senior Program Director, Senior Staff Attorney, Sign Language Interpreter, Site Director Behavioral Mental Health, Sourcing Specialist, Special Events Coordinator, Store Manager (Thrift), Syringe Exchange Coordinator, SVP Healthcare Integration, SVP Housing Development Facilities Operations, SVP Programs, Unit Supervisor, VBP Data Analyst, Vice President for Housing, Vice President of Data and Software, Vice President of Development and Market, Vocational Program Manager, VP ADHC Operations, VP Community Mobilization, VP Community Partnerships, VP For Health Equity, VP for Quality and Value Based Initiatives, VP Health Home, VP Housing Operations, VP Integrated Health Services and Operations, VP of Behavioral Health Operations, VP of Human Resources, VP of Operations and Compliance, VP Thrift Shops, and Waiter.",,
"Region 21, Los Angeles, California",21-RC-264718,"The Rehabilitation Center of Orange County, LLC d/b/a Healthcare Center of Orange County",Closed,08/14/2020,01/06/2021,"Certific. of Representative","Buena Park",CA,A,"Single Labor Organization",Initial,12/23/2020,14,,"Service Employees International Union, Local 2015",14,,,,,,,,,,"Service Employees International Union, Local 2015","Included:  All full-time, regular part-time, and on-call registered nurses (including RN Supervisors, Charge Nurses, MDS Coordinators) employed by the Employer at its facility currently located at 9021 Knott Avenue, Buena Park, California.

Excluded:  All other employees, physicians, confidential employees, managerial employees, guards, and other professional employees and supervisors as defined by the Act.

If a majority of valid ballots are cast for the first question on the ballot, and a majority of valid ballots for the second question are cast for Service Employees International Union, Local 2015, they will be taken to have indicated the employees’ desire to be included in the existing unit of all regular full-time, part-time, on call, casual and per diem licensed vocational nurses, respiratory therapists, certified nurse assistants, restorative nursing assistants, cooks, dietary aides, housekeepers, activities assistants, maintenance workers, maintenance assistants, and janitors, that is currently represented by Service Employees International Union, Local 2015.

If a majority of valid ballots are not cast for the first question on the ballot, but a majority of valid ballots for the second question are cast for Service Employees International Union, Local 2015, they will be taken to have indicated the employees’ desire to be included in a separate bargaining unit.

If a majority of valid ballots for the second question on the ballot are not cast for representation, they will be taken to have indicated the employees’ desire to remain unrepresented.

",,,
"Region 25, Indianapolis, Indiana",25-RC-266363,"Cummins Inc.",Closed,09/21/2020,12/31/2020,"Certific. of Representative",Columbus,IN,A,"Single Labor Organization",Initial,12/23/2020,871,15,"Diesel Workers Union",387,,,,,1,488,,4,,"Diesel Workers Union","Included:  All full-time and regular part-time production and maintenance employees employed by the Employer at its Columbus Engine Plant (excluding Light Duty Diesel), Fuel Systems Plant, and Service Support Center in Columbus, Indiana and at its Seymour Engine Plant and Seymour Machining Center in Seymour, Indiana.

Excluded:  All employees supplied by a staffing agency, office clerical employees, plant clerical employees, professional employees, managerial employees, and guards and supervisors as defined in the Act.
",,,
"Region 32, Oakland, California",32-RC-268054,"Sutter Bay Medical Foundation dba Palo Alto Medical Foundation",Closed,10/23/2020,12/31/2020,"Certific. of Representative",Emeryville,CA,A,"Single Labor Organization",Initial,12/23/2020,34,,"ENGINEERS AND SCIENTISTS OF CALIFORNIA LOCAL 20, INTERNATIONAL FEDERATION OF PROFESSIONAL AND TECHNICAL ENGINEERS, AFL-CIO & CLC",25,,,,,7,32,,,,"ENGINEERS AND SCIENTISTS OF CALIFORNIA LOCAL 20, INTERNATIONAL FEDERATION OF PROFESSIONAL AND TECHNICAL ENGINEERS, AFL-CIO & CLC","All full-time and regular part-time nurse practitioners and physician assistants employed by the Employer at the Employer’s facilities located at 26 Rancho Del Mar, Aptos, CA 95003; 2095 Diamond Blvd., Concord, CA  94520; 3918 Fallon Road, Dublin, CA 94568; 497 East Calaveras Blvd., Milpitas, CA 95035; 580 North Rengstorff Avenue, Suite E Mountain View, CA 94043; 5800 Nave Drive, Suite F, Novato, CA 94949; 5095 Telegraph Avenue, Oakland, CA 94609; 411 North McDowell Blvd., Unit 41, Suite 10, Petaluma, CA 94954; 240 King Street, Suite G2, San Francisco, CA 94107; 685 Coleman Avenue, San Jose, CA 95110; 5343 Prospect Road, San Jose, CA 95129; 460 Market Place, San Ramon, CA 94583; 3912 Rivermark Plaza, Santa Clara, CA 95054; 2360 Mendocino Avenue, Suite A4, Santa Rosa, CA 95403; and 2878 Ygnacio Valley Road, Walnut Creek, CA 94598; excluding all other employees, confidential employees, office clerical employees, guards, and supervisors as defined by the National Labor Relations Act.",,,
"Region 20, San Francisco, California",20-RC-268677,"Satellite Services, Inc.",Closed,11/06/2020,12/31/2020,"Certific. of Representative",Honolulu,HI,A,"Single Labor Organization",Initial,12/23/2020,6,,"International Brotherhood of Electrical Workers Local Union 1186",6,,,,,,6,,,,"International Brotherhood of Electrical Workers Local Union 1186","Included: Lead Electrician, Electrician, HVAC Instrument Control Technician, HVAC Maintenance Worker, or any workers performing installation, maintenance and technical work. 

Excluded: Non-maintenance workers, professional employees, salespersons, and security guards and supervisors as defined by the Act.",,,
"Region 32, Oakland, California",32-RC-268895,"PAE Professional Services LLC",Closed,11/12/2020,12/31/2020,"Certific. of Representative",Modesto,CA,A,"Single Labor Organization",Initial,12/23/2020,2,,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, DISTRICT LODGE 725, AFL-CIO",2,,,,,,2,,,,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, DISTRICT LODGE 725, AFL-CIO","All full-time and regular part-time General Clerks and Receptionists employed by the Employer working at the United States Citizenship and Immigration Services Application Support Center (USCIS) at 901 N Carpenter Road, Suite 14, Modesto, CA; excluding managers, confidential employees, guards, and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-268964,"PAE Professional Services LLC",Closed,11/13/2020,12/31/2020,"Certific. of Representative",Oakland,CA,A,"Single Labor Organization",Initial,12/23/2020,8,,"International Association of Machinists and Aerospace Workers District Lodge 725, AFL-CIO",3,,,,,1,4,,,,"International Association of Machinists and Aerospace Workers District Lodge 725, AFL-CIO","All full-time and regular part-time General Clerks and Receptionists employed by the Employer working at the United States Citizenship and Immigration Services Application Support Center (USCIS) at 8000 Edgewater Drive, Suite 170, Oakland, CA; excluding managers, confidential employees, guards, and supervisors as defined in the Act.",,,
