Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 03, Buffalo, New York",03-RC-118753,"Ginsberg's Institutional Foods, Inc.",Closed,12/11/2013,02/07/2014,"Certification of Results",HUDSON,NY,A,"Single Labor Organization",Initial,01/30/2014,131,,"International Brotherhood of Teamsters, Local 294",37,,,,,79,116,,,,,"All full-time and regular part-time warehouse associates, drivers, yard jockeys, short haul drivers, night yard drivers, hotshot drivers, doubles drivers, helpers, inventory clerks, produce clerks, night shift trainers, facility attendants, custodians, and returns employees employed by the Employer at its Hudson, New York facility, and all full-time and regular part-time drivers employed by the Employer at its Binghamton, New York location; excluding office clerical employees, sales employees, confidential employees, managers, guards, and professional employees and supervisors as defined in the Act, and all other employees of the Employer.",,,
"Region 01, Boston, Massachusetts",01-RC-119276,"SDH EDUCATION EAST, LLC",Closed,12/19/2013,02/10/2014,"Certification of Results",GAITHERSBURG,MD,A,"Single Labor Organization",Initial,01/30/2014,79,1,"UNITE HERE, LOCAL 26",33,,,,,39,72,,,,,"All full- time and regular part-time employees employed by the Employer at Babson College, located in Wellesley, Massachusetts, in food, beverage, and retail operations, including cashiers, cooks, dishwashers, utility, food service workers, servers, line servers, runners, leads, and other non-statutory supervisors but excluding office clerical employees, confidential employees, contract temporary employees, students of Babson College, managerial employees, guards and supervisors as defined by the Act.",,,
"Region 31, Los Angeles, California",31-RC-119367,"Shiv Patel Dental Corp. d/b/a Harbor Dental Associates",Closed,12/19/2013,02/10/2014,"Certific. of Representative","Harbor City",CA,A,"Single Labor Organization",Initial,01/30/2014,29,,"International Longshore Warehouse Union, [ILWU], Warehouse, Processing & Distribution Workers' Union, Local 26",21,,,,,4,25,,4,,"International Longshore Warehouse Union, [ILWU], Warehouse, Processing & Distribution Workers' Union, Local 26","INCLUDED: All full time and regular part time insurance department employees and billing clerks, appointment desk employees, registered dental hygientists, registered dental assistants, x-ray technician, back office employees including orthodontic assistants and orthodontic receptionist employed by the Employer at its facility located at 25617 Dodge Avenue, Harbor City, California.
EXCLUDED: All other employees including bookkeeper, managers, confidential employees, guards and supervisors as defined in the Act, as amended.",,,
"Region 20, San Francisco, California",20-UD-119370,"Garda World",Closed,12/19/2013,03/03/2014,"Certification of Results","West Sacramento",CA,A,UD,Initial,01/30/2014,59,,"International Union, Security, Police, and Fire Professionals of America (SPFPA)",30,,,,,9,39,,1,Y,,"Included: All full-time and regular part-time driver/messenger guards and vault custodians who perform guard duties as defined by section 9(b)(3) of the National Labor Relations Act employed by the Employer at its facility located at 1475 Overland Court, West Sacramento, CA 95691. 
Excluded: All other employees, office clerical employees, Cash Vault Services (CVS) employees, professional employees, and supervisors as defined in the National Labor Relations Act.",,,
"Region 13, Chicago, Illinois",13-RC-113677,"DirectSat USA",Closed,09/19/2013,02/12/2014,"Certific. of Representative",Mokena,IL,A,"Single Labor Organization",Initial,01/29/2014,50,,"International Brotherhood of Electrical Workers, Local Union 21",31,,,,,13,44,,,,"International Brotherhood of Electrical Workers, Local Union 21","All full-time and regular part-time Installation/Service Technicians employed by the Employer at its facility located at 9951 W 190th St, Mokena, IL 60448, but excluding all other employees, confidential employees, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-UD-114901,"Budget Rent A Car de Puerto Rico, Inc.",Closed,10/18/2013,02/11/2014,"Certification of Results",Carolina,PR,A,UD,Initial,01/29/2014,30,,"Unión de Tronquistas de PR, Local 901, IBT",18,,,,,10,28,,,,,"Included:  All regular full-time and part-time Customer Service Representatives, Service Agents, Greeters, Mechanics, Bus Drivers, and Handymen working at the Employer's facility at the Luis Munoz Marin Airport, and los Angeles Urbanization located in Carolina, Puerto Rico.

Excluded:  All Office Clerical employees,  Automobile Control Agents, accounting personnel, Secretaries, Receptionists, Operations Manager, Maintenance Manager, confidential employees, Sales Representatives, executive personnel, managers, guards, and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-RC-118408,"COMPASS GROUP USA, INC., d/b/a CANTEEN VENDING",Closed,12/05/2013,02/06/2014,"Certification of Results","SAN DIEGO",CA,A,"Revised Single Labor Org",Initial,01/29/2014,45,,"Teamsters, Chauffeurs, Warehousemen and Helpers, Local Union No. 542, International Brotherhood of Teamsters",20,,,,,23,43,,,,,"Included: All full-time and regular part-time route drivers, relief drivers, repair technicians and warehouse employees employed by the Employer at and out of its facility located at 55515 Market Street, San Diego, California

Excluded: All other employees, money counters, office clerical employees, confidential employees, guards and supervisors as defined in the Act.",,,
"Region 27, Denver, Colorado",27-RC-119441,"Community Education Centers, Inc. (CEC)",Closed,12/20/2013,02/10/2014,"Certific. of Representative","Colorado Springs",CO,A,"Single Labor Organization",Initial,01/29/2014,66,,"International Union, Security, Police and Fire Professionals of America, Local 555",46,,,,,12,59,,1,,"International Union, Security, Police and Fire Professionals of America, Local 555","All full-time and regular part-time armed and unarmed operations counselors performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, as amended, employed by the Employer at Cheyenne Mountain Re-Entry Center located at 2925 East Las Vegas Street, Colorado Springs, CO, but EXCLUDING all other employees, including office clerical employees, buildings and grounds staff, food service workers, LPNs, RNs, medical assistants, program counselors, case managers, program activity coordinators, teachers, professional employees, and supervisors, as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-119412,"Providence Alaska Medical Center",Closed,12/19/2013,02/06/2014,"Certific. of Representative",Anchorage,AK,A,"Single Labor Organization",Initial,01/29/2014,18,,"UNITED GOVERNMENT SECURITY OFFICERS OF AMERICA LOCAL 351",15,,,,,2,17,,,,"UNITED GOVERNMENT SECURITY OFFICERS OF AMERICA LOCAL 351","Including:  All full-time and regular part-time security officers and parking guard officers employed by the Employer at its facility located at 3200 Providence Drive in Anchorage, Alaska.

Excluding: All security team leads, other employees, office clerical employees, professional employees and supervisors as defined in the National Labor Relations Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-117515,"COMMUNITY EDUCATION CENTERS, INC. (CEC)",Closed,11/20/2013,02/07/2014,"Certific. of Representative","WEST CALDWELL",NJ,A,"Single Labor Organization",Initial,01/28/2014,39,,"International Union, Security, Police, and Fire Professionals of America",35,,,,,1,36,,,,"International Union, Security, Police, and Fire Professionals of America","INCLUDED:  All full-time and regular part-time Sergeants employed by the Employer at the George W. Hill Delaware County Prison in Thornton, Pennsylvania.

EXCLUDED:  All other employees, office clerical employees, professional employees, and supervisors as defined in the Act.",,,
"Region 29, Brooklyn, New York",29-RD-118965,"Servisair LLC",Closed,12/13/2013,02/07/2014,"Certification of Results",Jericho,NY,A,"Single Labor Organization",Initial,01/28/2014,69,,"Local Lodge 447, District 15, International Association of Machinists and Aerospace Workers, AFL-CIO",12,,,,,43,55,,1,,,"All operators, bus passenger aides, fuelers/cleaners, and other service employees employed by the Company in its Port Authority Bus Operations Department at the John F. Kennedy and LaGuardia International Airports, excluding all other employees, guards, and supervisors as defined in Section 2(11) of the Act.",,,
"Region 31, Los Angeles, California",31-RC-119375,"Coastal Pacific Food Distributors, Inc.",Closed,12/19/2013,02/06/2014,"Certific. of Representative",Ontario,CA,A,"Single Labor Organization",Initial,01/28/2014,3,,"WHOLESALE DELIVERY DRIVERS, GENERAL TRUCK DRIVERS, CHAUFFEURS, WAREHOUSE, SALES AND INDUSTRIAL ALLIED WORKERS, TEAMSTERS LOCAL NO. 848",3,,,,,,3,,,,"WHOLESALE DELIVERY DRIVERS, GENERAL TRUCK DRIVERS, CHAUFFEURS, WAREHOUSE, SALES AND INDUSTRIAL ALLIED WORKERS, TEAMSTERS LOCAL NO. 848","Included: All full-time and regular part-time Mechanics and Building Maintenance Employees employed at the Employer's facilities located at 1520 E. Mission Blvd., Ontario, CA 91761 and 1320 S. Baker Ave., Ontario, CA 91761.

Excluded: All other employees, office clerical employee, professional employees, guard and supervisors as defined by the National Labor Relations Act, as amended.",,,
"Region 12, Tampa, Florida",12-RC-118240,"ISS Facility Services Holding, Inc.",Closed,12/04/2013,02/07/2014,"Certific. of Representative",Gainesville,FL,A,"Single Labor Organization",Initial,01/27/2014,51,,"International Brotherhood of Electrical Workers, AFL-CIO",35,,,,,9,45,,1,,"International Brotherhood of Electrical Workers, AFL-CIO",,,,
"Region 19, Seattle, Washington",19-RC-114979,"Hydro-Temp Mechanical, Inc.",Closed,10/18/2013,02/03/2014,"Certification of Results",Wilsonville,OR,A,"Single Labor Organization",Initial,01/24/2014,28,,"International Association of Sheet Metal, Air, Rail, and Transportation Workers, Local 16",8,,,,,16,24,,2,,,"All full-time and regular part-time sheet metal journeymen, shop sheet metal journeymen, and sheet metal apprentices; excluding all plumbers, pipefitters, clerical employees, guards, and supervisors as defined by the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-119004,"EAT'N PARK HOSPITALITY GROUP, INC. d/b/a PARKHURST DINING SERVICES",Closed,12/13/2013,02/06/2014,"Certific. of Representative",Gwynedd,PA,A,"Single Labor Organization",Initial,01/24/2014,28,,"Philadelphia Joint Board, Workers United a/w SEIU",14,,,,,12,26,,1,,"Philadelphia Joint Board, Workers United a/w SEIU","INCLUDED: All full-time and regular part-time bakers, cashiers, cooks, prep cooks, receivers, utility employees, deli workers, dining service, and retail employees employed by the Employer at its facilities on the campus of Gwynedd Mercy University located at 1325 Sumneytown Pike, Gwynedd Valley, Pennsylvania.

EXCLUDED: All other employees, including managers, clericals, student employees, guards and supervisors as defined in the Act.",,,
"Region 02, New York, New York",02-RC-119001,"Cascade Water Services, Inc.",Closed,12/16/2013,02/03/2014,"Certification of Results",Bronx,NY,A,"Single Labor Organization",Initial,01/24/2014,41,,"LOCAL UNION 514, UNITED WORKERS OF AMERICA",2,,,,,38,40,,,,,"INCLUDED:  All full-time and regular part-time service technicians, service mechanics, and helpers working out of the Employer's East 134th Street, Bronx, NY, garage facility.
EXCLUDED:  All other employees, including office clerical employees and guards, and professional employees and supervisors as defined by the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-119458,"STEVE'S PACKAGE STORE, INC.",Closed,12/20/2013,02/03/2014,"Withdrawal Non-adjusted",Fargo,ND,A,"Single Labor Organization",Initial,01/24/2014,3,,"COMMUNICATIONS WORKERS OF AMERICA LOCAL 7303",1,,,,,,1,,1,Y,,"All full-time and regular part-time cashiers, stock clerks and sales employees; excluding all other employees, supervisors and guards as defined in the Act.",,,
"Region 15, New Orleans, Louisiana",15-RC-119130,"UNITED PARCEL SERVICE, INC.",Closed,12/17/2013,02/04/2014,"Certific. of Representative",PENSACOLA,FL,A,"Single Labor Organization",Initial,01/23/2014,3,,"Teamsters, Chauffeurs, Warehousemen and Helpers Local Union No. 991",2,,,,,,2,,,,"Teamsters, Chauffeurs, Warehousemen and Helpers Local Union No. 991","Included: All full time and regular part-time customer counter clerks employed by the Employer at its 2425 Longsleaf Drive, Pensacola, Florida facility.

Excluded:  All other employees, dispatchers, clerical employees, professional employees, managers, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",24-RC-111999,"Caribe Freight Forwarding of Puerto Rico, Inc.",Closed,08/26/2013,02/06/2014,"Certification of Results",Aguadilla,PR,A,"Revised Single Labor Org",Initial,01/23/2014,1,,"Unión de Tronquistas de Puerto Rico, Local 901, IBT",,,,,,1,1,,,,," Included:  All drivers, mechanics and mechanic helpers employed by the Employer at its facility in Aguadilla, Puerto Rico.

Excluded:  All other employees, warehouse employees, clerks, supervisors and guards as defined by the Act.",,,
"Region 08, Cleveland, Ohio",08-RC-118560,"VALLOUREC STAR, LP",Closed,12/09/2013,02/03/2014,"Certification of Results",Youngstown,OH,A,"Single Labor Organization",Initial,01/23/2014,529,,"United Electrical, Radio, and Machine Workers of America",148,,,,,367,515,,5,,"United Electrical, Radio, and Machine Workers of America","All full-time and regular part-time Production and Maintenance Employees employed by the Employer at its MPM and FQM facilities located at 2669 Martin Luther King Jr., Blvd; Youngstown, Ohio, and its FQM Roll Shop facility located at 2749 Salt Springs Road, Youngstown, Ohio, but excluding all office clerical employees, managerial employees, professional employees, salaried non-exempt employees, confidential employees, guards and supervisors as defined in the Act and all other employees.",,,
"Region 10, Atlanta, Georgia",10-RC-118787,"Fed Serv Industries",Closed,12/10/2013,02/04/2014,"Certific. of Representative",Waldorf,MD,A,"Single Labor Organization",Initial,01/23/2014,10,,"International Union of Operating Engineers Local 474",5,,,,,,5,,,,"International Union of Operating Engineers Local 474","All full-time and regular part time maintenance and housekeeping employees employed by the Employer at the Federal Buildings located at 600 James Brown Boulevard, Augusta, Georgia; 52 N. Main Street, Statesboro, Georgia; the J. Roy Rowland Federal Building located at 100 North Franklin Street, Dublin, Georgia; and the Scarlett Federa Building located at 805 Gloucester Street, Room 141, Brunswick, Georgia; but excluding all office employees, professional employees guards,  and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-118985,"Central Concrete Supermix, Inc.",Closed,12/16/2013,02/04/2014,"Certification of Results",Miami,FL,A,"Single Labor Organization",Initial,01/23/2014,34,,"Construction and Craft Worker's Local Union 1652, LIUNA, Inc.",6,,,,,27,33,,,,,,,,
"Region 04, Philadelphia, Pennsylvania",04-RC-119454,"RIDGEVIEW HEALTHCARE AND REHABILITATION CENTER LLC",Closed,12/23/2013,02/06/2014,"Certific. of Representative",SHENANDOAH,PA,A,"Single Labor Organization",Initial,01/23/2014,17,,"SEIU Healthcare Pennsylvania",10,,,,,5,15,,,,"SEIU Healthcare Pennsylvania","INCLUDED: All full-time and regular part-time licensed practical nurses (LPNs) employed by the Employer at its 200 Pennsylvania Ave., Shenandoah, Pennsylvania facility.

EXCLUDED:  All other employees, including service and maintenance employees, registered nurses, managers, guards, and supervisors as defined by the Act.",,,
"Region 10, Atlanta, Georgia",10-RC-118793,"Corsicana Bedding Inc.",Closed,12/12/2013,02/03/2014,"Certification of Results",Shelbyville,TN,A,"Single Labor Organization",Initial,01/23/2014,137,1,"UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION, LOCAL 1995",43,,,,,74,136,,19,,,"Included:  All Production and Maintenance employees including Quality Control and Janitorial employees employed by the Employer at its Shelbyville, Tennessee facility.

Excluded:  All office clericals, managers, guards and supervisors as defined in the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-118873,"Milwaukee Healthcare Operator, LLC d/b/a Birchwood Health & Rehabilitation Center",Closed,12/12/2013,01/31/2014,"Certific. of Representative",Milwaukee,WI,A,"Single Labor Organization",Initial,01/23/2014,61,,"Service Employees' International Union Healthcare Wisconsin",32,,,,,16,48,,1,,"Service Employees' International Union Healthcare Wisconsin","All full-time and regular part-time Certified Nursing Assistants (CNAs) employed by the Employer at its Milwaukee, Wisconsin facility; excluding all other employees, managers, confidential employees, guards and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-118521,"EMT Electric Inc.",Closed,12/06/2013,01/30/2014,"Certification of Results",MANTECA,CA,A,"Single Labor Organization",Initial,01/22/2014,17,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 595",4,,,,,10,14,,4,,,"All full-time and regular part-time electricians, electrician trainees, and electrician apprentices employed by the Employer at its Manteca, California facility; excluding mechanics, office clerical employees, administrators, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-118802,"MARRIOTT P.R. MANAGEMENT CORPORATION d/b/a SAN JUAN MARRIOTT AND STELLARIS CASINO",Closed,12/11/2013,02/03/2014,"Certification of Results","San Juan",PR,A,"Single Labor Organization",Initial,01/22/2014,21,,"UNITE HERE, LOCAL 610, LA GASTRONOMICA",2,,,,,18,20,,,,,"Included:  All full-time and regular part-time banquet servers, banquet bartenders, and banquet set up employees employed by the Employer at its facility located in San Juan, Puerto Rico.

Excluded: All on-call employees who have worked less than an average of four hours per week during the 13 weeks prior to the eligibility date, and all other employees, guards, and supervisors as defined by the Act.",,,
"Region 07, Detroit, Michigan",07-RC-119334,"First Student",Closed,12/19/2013,01/30/2014,"Certific. of Representative",Flint,MI,A,"Single Labor Organization",Initial,01/22/2014,92,,"Local 332, International Brotherhood of Teamsters (IBT)",69,,,,,3,73,,1,,"Local 332, International Brotherhood of Teamsters (IBT)",,,,
"Region 14, Saint Louis, Missouri",14-RC-119727,"Bimbo Bakeries USA, Inc.",Closed,12/30/2013,02/03/2014,"Certific. of Representative",Topeka,KS,A,"Single Labor Organization",Initial,01/22/2014,66,,"Bakery, Confectionery, Tobacco Workers & Grain Millers International Union",34,,,,,27,61,,,,"Bakery, Confectionery, Tobacco Workers & Grain Millers International Union","All full-time and regular part-time production and sanitation workers employed by the Employer at its 5005 S.W. Wenger Drive, Topeka, Kansas facility, but EXCLUDING all maintenance employees, all office clerical employees, temporary employees,  professional employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 20, San Francisco, California",20-RC-118762,"Restpad Psychiatric Health Facility",Closed,12/11/2013,02/03/2014,"Certification of Results",REDDING,CA,A,"Single Labor Organization",Initial,01/22/2014,18,,"GENERAL TEAMSTERS LOCAL NO. 137",7,,,,,9,16,,1,,,"All full-time and regular part-time Mental Health Technicians employed by the Employer at its facility located at 2750 Eureka Way, Redding, California; excluding all other employees, RNs, LVNs, Office Clericals, Janitorial Employees, Managers, Guards, and Supervisors as defined by the Act.",,,
"Region 16, Fort Worth, Texas",16-RC-118670,"HILLS PET NUTRITION SALES, INC.",Closed,12/09/2013,01/29/2014,"Certific. of Representative","SAN ANTONIO",TX,A,"Single Labor Organization",Initial,01/21/2014,8,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 657",7,,,,,1,8,,,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 657","Included:  All customer service representatives (drivers) employed by the Employer at its facility located at 121 Interpark Dr., Suite 1101, San Antonio, TX  78216.

Excluded:  All other employees, including managers, guards and supervisors as defined in the Act.",,,
"Region 28, Phoenix, Arizona",28-RD-118995,"J. R. Simplot Company d/b/a Simplot Silica Products, Inc.",Closed,12/16/2013,01/29/2014,"Certification of Results",Overton,NV,A,"Single Labor Organization",Initial,01/21/2014,32,,"International Brotherhood of Teamsters, Local 631",13,,,,,19,32,,,,"International Brotherhood of Teamsters, Local 631","Included:  All regular full time and part-time hourly production, maintenance employees employed by the Employer at its Overton Nevada facility.
Excluded:  All professional, technical, confidential, research, office, clerical, guards, supervisory employees as defined by the Act.",,,
"Region 02, New York, New York",02-RD-117634,"Alliance Parking Services",Closed,11/22/2013,01/27/2014,"Certification of Results","New York",NY,A,"Single Labor Organization",Initial,01/17/2014,18,,"LOCAL 917, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",,,,,,16,16,,,,,"INCLUDED: All full-time and regular part-time parking attendants, cashiers, and porters employed at the Employer's facilities at 206 E. 59th Street, New York, NY, and 801 Pavonia Ave., Jersey City, NJ 07306
EXCLUDED: All other employees, business office clericals, guards, and professional employees and supervisors as defined in the Act.",,,
"Region 29, Brooklyn, New York",29-RD-118477,"Christi Cleaning Service",Closed,12/06/2013,01/29/2013,"Certification of Results",Flushing,NY,A,"Single Labor Organization",Initial,01/17/2014,21,,"United Food and Commercial Workers Union Local 2013",1,,,,,18,19,,,,,"Included:  All full-time and regular part-time maintenance employees employed by Cristi Cleaning Services at LaGuardia Airport Marine Air Terminal, Flushing, New York.

Excluded:  All office clerical employees, managers, executive personnel, guards and supervisors as defined in the Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-118487,"CAESARS RIVERBOAT CASINO, LLC., d/b/a HORSESHOE SOUTHERN INDIANA",Closed,12/06/2013,01/27/2014,"Certification of Results",ELIZABETH,IN,A,"Single Labor Organization",Initial,01/17/2014,86,,"International Union, Security, Police, and Fire Professionals of America",19,,,,,57,76,,1,,"International Union, Security, Police, and Fire Professionals of America","All full-time and regular part-time armed and unarmed security officers, security EMT’s, and leads employed by the Employer at its Elizabeth, Indiana, facility; BUT EXCLUDING all trainer employees, and supervisors as defined in the Act.",,,
"Region 20, San Francisco, California",20-RC-118520,"Wolf Creek Federal Services",Closed,12/06/2013,01/27/2014,"Certific. of Representative",Honolulu,HI,A,"Single Labor Organization",Initial,01/17/2014,7,,"International Brotherhood of Electrical Workers, Local 1260",4,,,,,3,7,,,,"International Brotherhood of Electrical Workers, Local 1260","All full-time and regular part-time electricians, electrician maintenance employees, environmental technicians, general maintenance workers, HVAC mechanics, janitors and production clerks, excluding all other employees, including managerial and supervisory employees.",,,
"Region 20, San Francisco, California",20-RC-118582,"USA Waste Management of California",Closed,12/09/2013,01/27/2014,"Certific. of Representative",Woodland,CA,A,"Single Labor Organization",Initial,01/17/2014,56,,"International Union of Operating Engineers Local 3",35,,,,,18,53,,1,,"International Union of Operating Engineers Local 3","All full-time and regular part-time drivers, mechanics, and yard personnel employed by the Employer at its 1324 Paddock Place, Woodland, California facility; excluding office clericals, guards, sales employees, all other employees, and supervisors as defined by the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-116896,"Mr. Bults, Inc.",Closed,11/13/2013,01/27/2014,"Certification of Results","Saint Louis",MO,A,"Single Labor Organization",Initial,01/17/2014,29,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL  682",13,,,,,14,27,,,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL  682","All drivers employed by the Employer who are dispatched from its Madison, Illinois facility excluding shop employees, mechanics, laborers, operators, office clerical and professional employees, guards and supervisors as defined in the Act.",,,
"Region 16, Fort Worth, Texas",16-RC-118042,"FJC SECURITY SERVICES, INC.",Closed,11/29/2013,03/21/2014,"Certification of Results",HOUSTON,TX,A,"Two Labor Organizations",Initial,01/16/2014,88,3,"UNITED SECURITY FORCES OF AMERICA, INTERNATIONAL UNION",21,"United Government Security Officers of America International Union",,,,28,49,,,,"UNITED SECURITY FORCES OF AMERICA, INTERNATIONAL UNION","INCLUDED: All security officers employed by the Employer in counties of Houston, Brazos and Galveston in the State of Texas that are employed pursuant to certain service contract(s) between the Employer and the United States Department of Homeland Security, Federal Protective Services (“DHS/FPS”)

EXCLUDED: All other employees, office clericals, confidential employees, security analysts, captains, professional employees and supervisors as defined in the Act.",,,
"Region 22, Newark, New Jersey",22-RC-106424,"COMMUNITY EDUCATION CENTERS, INC",Closed,06/04/2013,01/27/2014,"Certific. of Representative","WEST ORANGE",NJ,A,"Single Labor Organization",Initial,01/16/2014,14,,"District 1199J, National Union of Hospital and Health Care Employees, AFSCME, AFL-CIO",13,,,,,,13,,,,"District 1199J, National Union of Hospital and Health Care Employees, AFSCME, AFL-CIO","All full-time and regular part-time Shift Supervisors and Unit
Supervisors employed by the Employer at its Logan Hall facility in
Newark, New Jersey, excluding all other employees, guards, and
supervisors as defmed by the Act.",,,
"Region 21, Los Angeles, California",21-RD-111834,"REFRIGERATOR MANUFACTURERS, LLC.",Closed,08/21/2013,01/24/2014,"Certification of Results",CERRITOS,CA,A,"Single Labor Organization",Initial,01/16/2014,6,,"SHEET METAL WORKERS LOCAL UNION 170, AFL-CIO",1,,,,,5,6,,,,,"Included: All full-time employees represented by Sheet Metal Workers Local Union 170
employed by the Employer, in the greater Los Angeles area, at and out of its facility
located at 17018 Edwards Road, Cerritos, California;

Excluded: All other employees, administrative employees, professional employees, fulltime
and regular part-time journeyman carpenters, technical production workers,
assemblers and stackers, carpenter trainees, and carpenter promotion/dept. foremen,
guards, and supervisors as defined in the Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-116569,"CNH AMERICA LLC",Closed,11/07/2013,03/31/2014,"Certification of Results",Goodfield,IL,A,"Single Labor Organization",Initial,01/16/2014,152,,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS, AFL-CIO,CLC",63,,,,,77,140,,3,,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS, AFL-CIO,CLC","All full-time and regular part-time welding employees and welding department team leads employed by the Employer at its facility located in Goodfield, Illinois; EXCLUDING all temporary employees, research and development employees, all other employees, professional employees, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-RC-118408,"COMPASS GROUP USA, INC., d/b/a CANTEEN VENDING",Closed,12/05/2013,02/06/2014,"Certification of Results","SAN DIEGO",CA,A,"Single Labor Organization",Initial,01/16/2014,45,,"Teamsters, Chauffeurs, Warehousemen and Helpers, Local Union No. 542, International Brotherhood of Teamsters",17,,,,,18,43,,8,Y,,"Included: All full-time and regular part-time route drivers, relief drivers, repair technicians and warehouse employees employed by the Employer at and out of its facility located at 55515 Market Street, San Diego, California

Excluded: All other employees, money counters, office clerical employees, confidential employees, guards and supervisors as defined in the Act.",,,
"Region 27, Denver, Colorado",27-RC-118509,"Whayne and Sons Enterprises, Inc., d/b/a Whayne Enterprises",Closed,12/06/2013,01/27/2014,"Certific. of Representative",Denver,CO,A,"Single Labor Organization",Initial,01/16/2014,32,,"Service Employees International Union, Local 105",19,,,,,9,28,,2,,"Service Employees International Union, Local 105","All full-time and regular part-time janitors employed by the Employer providing janitorial services at the National Renewable Energy Laboratory facility located at 15013 Denver West Parkway in Golden, Colorado.
Excluded:  All other employees, office clerical employees, professional employees, guards, and supervisors as defined by the National Labor Relations Act.",,,
"Region 22, Newark, New Jersey",22-RC-118502,"ALTECH SERVICES INC.",Closed,12/06/2013,01/27/2014,"Certification of Results",PARSIPPANY,NJ,A,"Single Labor Organization",Initial,01/16/2014,4,,"TRANSPORT WORKERS  UNION OF AMERICA, LOCAL 229",1,,,,,3,4,,,,,"All full-time and regular part-time platform car cleaners employed by the Employer at its 20 Caven Point Avenue, Jersey City, NJ facility, but excluding all office clerical employees, dry ice cleaners, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 31, Los Angeles, California",31-RC-118507,"LOGMET LLC",Closed,12/06/2013,01/27/2014,"Certific. of Representative",Edwards,CA,A,"Single Labor Organization",Initial,01/16/2014,9,,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS,  AFL-CIO, MACHINISTS DISTRICT LODGE 725",7,,,,,1,8,,,,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS,  AFL-CIO, MACHINISTS DISTRICT LODGE 725","Included: All Engineering Technicians, Drafters/CAD Operators, Material Expediters, Tool and Parts Attendants, Supply Technicians, Maintenance and Production personnel employed at: 4800 Lilly Ave, Edwards, CA 93523 and at 2825 E. Avenue P, Palmdale, CA 93550.

Excluded: All Office Clerical, Guards and Supervisors employed at the Palmdale and Edwards locations listed above.",,,
