Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 31, Los Angeles, California",31-RC-300668,"Coway USA, Inc.",Closed,08/02/2022,10/09/2024,"Certification of Results","Los Angeles",CA,A,"Revised Single Labor Org",Rerun,09/10/2024,165,2,"California Restaurant and Retail Workers Union",70,,,,,71,141,,1,,"California Restaurant and Retail Workers Union","Included: All full-time and regular part-time Coway Ladies (CODY), Coway Doctors (CODOC), Coway Technicians (CT’s), Assistant Team Leads, and Support CODY, employed by Coway USA, Inc. at 4221 Wilshire Blvd., #360, Los Angeles, CA 90010; 520 S. Lafayette Park Pl. #557, Los Angeles, CA 90057; 17101 S. Central Ave., Carson, CA 90746; 17100 Pioneer Blvd., Ste. 345, Artesia, CA 90701; and 6131 Orangethorpe Ave., Ste. 107, Buena Park, CA 90620.

Excluded: All independent contractors whose services are limited strictly to retail, all other employees, office clerical employees, Team Leads, professional employees, managerial employees, guards, and supervisors as defined in the Act.
",,,
"Region 21, Los Angeles, California",21-RC-308666,"GE United Holding, Inc.",Closed,12/09/2022,09/26/2024,"Certific. of Representative",Commerce,CA,A,"Single Labor Organization",Initial,09/04/2024,7,,"Food, Industrial & Beverage Warehouse, Driver and Clerical Employees Union Local 630, International Brotherhood of Teamsters",3,,,,,,3,,,,"Food, Industrial & Beverage Warehouse, Driver and Clerical Employees Union Local 630, International Brotherhood of Teamsters","Included:  All full-time and regular part-time XP Tier 1s employed by the Employer at its facility currently located at 5500 Washington Boulevard, Commerce, California.

Others Permitted to Vote:  The parties have agreed that XP Leads and XP Tier 2s may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications are included in, or excluded from, the unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.

Excluded:  All other employees, drivers, warehouse employees, scheduling department employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-305160,"Accurate Metal Fabricating, LLC",Open,10/13/2022,,,Cicero,IL,A,"Two Labor Organizations",Rerun,06/13/2024,83,,"Plastic Workers Union Local 18,  AFL-CIO",50,"Teamsters Local 781",9,,,1,60,,16,,"Plastic Workers Union Local 18,  AFL-CIO","Those eligible to vote are: All full-time and regular part-time Assembly employees, grinders/polishers, turret
press operators, turret set-up, brake press operators, brake press set-up/leads, laser operators, laser setup/
leads, Weld Line employees, welders, spot welders, spot weld set-up, robotic welders, material
handlers, packers, packing leads, drivers, shear/crane operators, Paint employees, paint leads, quality
assurance inspectors, and custodians employed by the Employer at its facility currently located at 4620
West 19th Street, Cicero",,,
"Region 29, Brooklyn, New York",14-RC-289926,"Starbucks Corporation",Closed,02/02/2022,03/20/2024,"Certific. of Representative","Overland Park",KS,A,"Single Labor Organization",Rerun,03/11/2024,16,,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",14,,,,,,14,,,,"Chicago and Midwest Regional Joint Board, Workers United/SEIU","Included: All full-time and regular part-time hourly Baristas and Shift Supervisors employed at 10201 W. 75th St., Overland Park, KS 66204 (Store 20346 - often referred to as ""75th and I35"").
Excluded: All Store Managers, office clerical employees, professional employees, guards, and supervisors as defined by the Act, and all other employees.",,,
"Region 31, Los Angeles, California",31-RC-300668,"Coway USA, Inc.",Closed,08/02/2022,10/09/2024,"Certification of Results","Los Angeles",CA,A,"Revised Single Labor Org",Rerun,03/01/2024,165,2,"California Restaurant and Retail Workers Union",63,,,,,68,131,,13,Y,,"Included: All full-time and regular part-time Coway Ladies (CODY), Coway Doctors (CODOC), Coway Technicians (CT’s), Assistant Team Leads, and Support CODY, employed by Coway USA, Inc. at 4221 Wilshire Blvd., #360, Los Angeles, CA 90010; 520 S. Lafayette Park Pl. #557, Los Angeles, CA 90057; 17101 S. Central Ave., Carson, CA 90746; 17100 Pioneer Blvd., Ste. 345, Artesia, CA 90701; and 6131 Orangethorpe Ave., Ste. 107, Buena Park, CA 90620.

Excluded: All independent contractors whose services are limited strictly to retail, all other employees, office clerical employees, Team Leads, professional employees, managerial employees, guards, and supervisors as defined in the Act.
",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-295105,"Universal Protection Service, LLC d/b/a Allied Universal Security Services",Closed,05/03/2022,03/05/2024,"Certification of Results",Philadelphia,PA,A,"Single Labor Organization",Initial,02/26/2024,11,,"Philadelphia Security Officers Union",,,,,,3,3,,,,,"Included: All full-time and regular part-time public safety officers who perform guard duties within the meaning of Section 9(b)(3) of the Act and are employed by the Employer at the Saint Joseph’s University-University City campus located at 600 South 43rd Street, Philadelphia, Pennsylvania.

Excluded: All other employees, office clerical employees, professional employees, managerial employees, and supervisors as defined in the Act.
",,,
"Region 21, Los Angeles, California",20-RC-298924,"KXTV, LLC",Closed,07/07/2022,03/05/2024,"Certification of Results",Sacramento,CA,A,"Single Labor Organization",Rerun,02/26/2024,27,,"National Association of Broadcast Employees and Technicians- Communications Workers of America, AFL-CIO",10,,,,,13,23,,2,,,"Included: All full time and regular part-time directors, digital content producers, camera operators, special projects/investigatory producers, and broadcast producers.  

Excluding:  Assignment editors, editors, anchors/multi-skilled journalists, multi-skilled journalists, visual journalists, photo journalists, meteorologists, desktop support technicians/engineers, marketing producers, clericals, managerial employees, guards and supervisors as defined by the Act. 

",,,
"Region 19, Seattle, Washington",19-RC-296616,"New Seasons Market LLC",Closed,05/27/2022,02/22/2024,"Certification of Results",Hillsboro,OR,A,"Single Labor Organization",Rerun,02/13/2024,101,2,"United Food and Commercial Workers Local 555, AFL-CIO",20,,,,,31,51,,,,,"INCLUDED: All full-time and regular part-time employees, including Assistant Department Managers , Leads, and Culinary Events Specialists employed by the Employer at its store located at 1453 NE 61st Avenue, Hillsboro, Oregon.

EXCLUDED: All Managers, Assistant Store Managers, Store Chefs, managerial employees, all other employees, and guards and supervisors as defined by the Act.
",,,
"Region 02, New York, New York",02-RC-299802,"MNG New York Holdings, LLC d/b/a CBD Kratom",Open,07/21/2022,,,"New York",NY,A,"Single Labor Organization",Initial,02/13/2024,54,1," United Food and Commercial Workers Local 2013",7,,,,,8,15,,1,," United Food and Commercial Workers Local 2013","Included:  
All full-time and regular part-time Doyens, Trainers, and Sales Associates employed by the Employer working at its New York metropolitan locations located at 354 W. 14th Street New York, NY 10014; 1420 Broadway New York, NY 10018; 2039-B Broadway New York, NY 10023; 1562 3rd Ave. New York, NY 10128; 794 Lexington Ave. New York, NY 10065; 168 5th Ave. New York, NY 10010; 141 Fulton St. New York, NY 10038; and 161 6th Ave. New York, NY 10013 who were employed during the payroll period ending Sunday, July 24, 2022.

Excluded:   
All other employees, assistant store managers, guards, professional employees, and supervisors defined by the Act. 

",,,
"Region 19, Seattle, Washington",19-RC-303544,"Heartwood Extended Health Care, LLC",Closed,09/14/2022,02/16/2024,"Certific. of Representative",Tacoma,WA,A,"Revised Single Labor Org",Initial,02/08/2024,78,,"SEIU 775, affiliated with Service Employees International Union, AFL-CIO",26,,,,,19,45,,,,"SEIU 775, affiliated with Service Employees International Union, AFL-CIO","All full-time and regular part-time employees employed by the Employer at its Tacoma, Washington facility; excluding office clerical employees, professional employees, Registered Nurses, temporary employees, individuals employed by third-party agencies, confidential employees, managers, and guards and supervisors as defined in the Act.


",,,
"Region 05, Baltimore, Maryland",05-RC-304586,"Universal Protection Service, LLC d/b/a Allied Universal Security Services",Closed,10/04/2022,09/10/2024,"Certific. of Representative",Washington,DC,A,"Two Labor Organizations",Initial,12/19/2023,132,3,"United Security Workers of America (USWOA)",23,"Law Enforcement Officers Security Unions, LEOSU-DC",4,,,,27,,,,"United Security Workers of America (USWOA)",,,,
"Region 14, Saint Louis, Missouri",14-RC-302477,"Schenker, Inc.",Closed,08/31/2022,12/26/2023,"Certific. of Representative",Wichita,KS,A,"Single Labor Organization",Rerun,12/14/2023,164,1,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, AFL-CIO",75,,,,,53,128,,2,,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, AFL-CIO",,,,
"Region 22, Newark, New Jersey",22-RC-297330,"3, LLC",Closed,06/07/2022,12/20/2023,"Certific. of Representative",Kearny,NJ,A,"Revised Single Labor Org",Initial,12/12/2023,15,2,"New Jersey Building Laborers District Council.",4,,,,,,4,,,,"New Jersey Building Laborers District Council.","Included: All full-time and regular part-time laborers employed by the Employer throughout the State of New Jersey.
Excluded: All office clerical employees, drivers, confidential employees, superintendents, foremen, guards, professional employees and supervisors as defined in the Act, and all other employees.",,,
"Region 31, Los Angeles, California",31-RC-300668,"Coway USA, Inc.",Closed,08/02/2022,10/09/2024,"Certification of Results","Los Angeles",CA,A,"Single Labor Organization",Rerun,12/06/2023,165,2,"California Restaurant and Retail Workers Union",28,,,,,35,63,,81,Y,,"Included: All full-time and regular part-time Coway Ladies (CODY), Coway Doctors (CODOC), Coway Technicians (CT’s), Assistant Team Leads, and Support CODY, employed by Coway USA, Inc. at 4221 Wilshire Blvd., #360, Los Angeles, CA 90010; 520 S. Lafayette Park Pl. #557, Los Angeles, CA 90057; 17101 S. Central Ave., Carson, CA 90746; 17100 Pioneer Blvd., Ste. 345, Artesia, CA 90701; and 6131 Orangethorpe Ave., Ste. 107, Buena Park, CA 90620.

Excluded: All independent contractors whose services are limited strictly to retail, all other employees, office clerical employees, Team Leads, professional employees, managerial employees, guards, and supervisors as defined in the Act.
",,,
"Region 25, Indianapolis, Indiana",14-RC-292753,"Starbucks Corporation",Closed,03/22/2022,12/14/2023,"Certific. of Representative","Kansas City",MO,A,"Single Labor Organization",Rerun,12/06/2023,39,,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",18,,,,,13,31,,,,"Chicago and Midwest Regional Joint Board, Workers United/SEIU","All full-time and regular part-time baristas and shift supervisors employed by the employer at its store #10832 located at 4101 Main Street, Kansas City, Missouri 64111 but EXCLUDING store managers, office clerical employees, guards, professional employees and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-UD-296547,"Emerald Textiles, LLC",Closed,05/25/2022,11/28/2023,"Certification of Results",Commerce,CA,A,UD,Rerun,11/17/2023,128,4,"Western States Regional Joint Board, Local 52, SEIU",27,,,,,30,57,,2,,,"Included:  All full-time and regular part-time production employees, including leads, employed by the Employer at its facility currently located at 4500 Dunham Street, Commerce, California.

Excluded:  Maintenance employees, drivers, office clerical employees, guards, and supervisors as defined in the Act.
",,,
"Region 21, Los Angeles, California",21-RC-294677,"Prime Healthcare Anaheim, LLC d/b/a West Anaheim Medical Center",Closed,04/26/2022,09/29/2023,"Certific. of Representative",Anaheim,CA,A,"Single Labor Organization",Initial,09/15/2023,28,,"California Nurses Association",23,,,,,,23,,,,"California Nurses Association","Included:  All full-time, regular part-time, and per diem registered nurses employed as Charge Registered Nurses by the Employer at its facility located at 3033 West Orange Avenue, in Anaheim, California.

Also eligible to vote will be all employees in the unit who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election

Excluded:  All other employees, RN educators, infection control RNs, nurse practitioners, case managers, discharge planners, stroke team coordinators, information systems employees, occupational health RNs, traveler RNs, RNs employed by registries or other agencies providing outside labor to the employer, physicians, other professional employees, technical employees, skilled maintenance employees, business office clerical employees, guards, other non-professional employees, nurse administrators, managerial employees, confidential employees, and supervisors as defined in the Act.

If a majority of valid ballots are cast for California Nurses Association/National Nurses Organizing Committee (CNA/NNOC), they will be taken to have indicated the employees’ desire to be included in the existing unit of registered nurses currently represented by California Nurses Association/National Nurses Organizing Committee (CNA/NNOC).  If a majority of valid ballots are not cast for representation, they will be taken to have indicated the employees’ desire to remain unrepresented.
",,,
