"02-RC-201388","735 Anderson Hill Rd., Purchase, NY, ","Match","Exact","735 ANDERSON HILL RD, PURCHASE, NY, 10577","-73.713080619867,41.03691127346","139847643","L","36","119","008602","4027"
"05-RC-325712","1625 L St N, Washington, DC, ","Tie"
"13-RC-171164","444 North Michigan Avenue, Chicago, IL, 60616","Match","Non_Exact","444 N MICHIGAN AVE, CHICAGO, IL, 60611","-87.624295856683,41.890643948328","605101794","L","17","031","081500","3005"
"04-RC-293580","185 South Mountain Boulevard, Mountain Top, PA, ","Match","Exact","185 S MOUNTAIN BLVD, MOUNTAIN TOP, PA, 18707","-75.895256684629,41.150773019241","80940221","R","42","079","215502","1006"
"13-RC-340439","1009 Tamarac Drive, Carpentersville, IL, ","Match","Exact","1009 TAMARAC DR, CARPENTERSVILLE, IL, 60110","-88.276251947328,42.113128888349","119582860","R","17","089","850302","1010"
"25-RC-175737","8005 South Tabler Road, Morris, IL, ","Match","Non_Exact","8005 TABLER RD, MORRIS, IL, 60450","-88.318896187352,41.410460591677","655102415","R","17","063","000103","4032"
"07-RC-149417","611 E. Porter Street, Albion, MI, ","Match","Exact","611 E PORTER ST, ALBION, MI, 49224","-84.745776618495,42.243835223073","657166874","R","26","025","003400","1027"
"13-RC-270967","4513 Western Ave, Lisle, IL, 60532","Match","Exact","4513 WESTERN AVE, LISLE, IL, 60532","-88.096370734747,41.8034618348","647519343","R","17","043","846102","2039"
"21-RC-179023","14913 Ramona Boulevard, Baldwin Park, CA, ","Match","Exact","14913 RAMONA BLVD, BALDWIN PARK, CA, 91706","-117.951896048441,34.088690314309","141711123","L","06","037","405201","1000"
"10-RC-312258","2906 Mcjohn Circle S, Huntsville, AL, ","Match","Non_Exact","2906 MCJOHN CIR SW, HUNTSVILLE, AL, 35805","-86.601799428279,34.687434887142","58139132","R","01","089","002502","1001"
"22-RC-206376","215 Merry Lane, East Hanover, NJ, ","Match","Exact","215 MERRY LN, EAST HANOVER, NJ, 07936","-74.345024939379,40.818618518403","60448649","L","34","027","041902","2001"
"14-RC-074841","700 North Main Street, Eureka, IL, ","Match","Non_Exact","700 S MAIN ST, EUREKA, IL, 61530","-89.272851477508,40.715125142636","8998821","R","17","203","030601","2023"
"02-RC-178400","1901 1St Avenue, New York, NY, ","Match","Exact","1901 1ST AVE, NEW YORK, NY, 10029","-73.944134516784,40.784173660859","59658202","L","36","061","015602","1000"
"03-RC-103819","650 Mile Crossing Boulevard, Rochester, NY, ","Match","Exact","650 MILE CROSSING BLVD, ROCHESTER, NY, 14624","-77.728267394552,43.153257725504","14584943","R","36","055","014204","2003"
"04-RC-322632","333 Cottman Avenue, Philadelphia, PA, ","Match","Exact","333 COTTMAN AVE, PHILADELPHIA, PA, 19111","-75.092731375775,40.066728882895","131414713","L","42","101","033900","1001"
"14-RC-319972","9622 Nall Avenue, Overland Park, KS, ","Match","Exact","9622 NALL AVE, OVERLAND PARK, KS, 66207","-94.649070239369,38.954772254676","636655960","R","20","091","051805","5000"
"21-RC-115867","13406 Philadelphia Street, Whittier, CA, ","Match","Exact","13406 PHILADELPHIA ST, WHITTIER, CA, 90601","-118.029609251552,33.978978844359","141748005","R","06","037","501600","1019"
"18-RC-130087","2980 South Oakwood Road, Oshkosh, WI, ","Match","Exact","2980 S OAKWOOD RD, OSHKOSH, WI, 54904","-88.600110377221,43.983456387599","74532554","L","55","139","001801","1075"
"19-RC-261485","3003 W. Casino Road, Everett, WA, 98204","No_Match"
"13-RC-171173","250 West Schick Road, Bloomingdale, IL, 60108","Match","Exact","250 W SCHICK RD, BLOOMINGDALE, IL, 60108","-88.097336526109,41.953601141597","112567348","L","17","043","841114","1000"
"04-RC-311989","706 South Route 9, Cape May Court House, NJ, ","Match","Exact","706 S RTE 9, CAPE MAY COURT HOUSE, NJ, 08210","-74.830624620831,39.069361586695","174337817","R","34","009","021100","2016"
"01-RC-063933","1875 South Willow Street, Manchester, NH, 03103","Match","Exact","1875 S WILLOW ST, MANCHESTER, NH, 03103","-71.433989386381,42.9486945495","113578963","R","33","011","980101","1000"
"05-RC-203281","200 E Camden-Wyoming Avenue, Camden-Wyoming, DE, ","Match","Exact","200 E CAMDEN WYOMING AVE, CAMDEN WYOMING, DE, 19934","-75.546201898221,39.114300189027","68091855","L","10","001","041701","2005"
"14-RC-175584","430 East Main Street, Ravia, OK, ","No_Match"
"19-RC-273458","22 Sw 3Rd Avenue, Portland, OR, ","Match","Exact","22 SW 3RD AVE, PORTLAND, OR, 97204","-122.673267025426,45.522491150577","157504686","L","41","051","010602","1035"
"03-RC-074773","34 Swan Street, Batavia, NY, ","Match","Exact","34 SWAN ST, BATAVIA, NY, 14020","-78.177500774168,42.994118202139","636706049","L","36","037","951000","1008"
"21-RC-215159","544 Vernon Way, El Cajon, CA, ","Match","Exact","544 VERNON WAY, EL CAJON, CA, 92020","-116.968510377664,32.812368997057","195328357","R","06","073","016202","1046"
"25-RC-350890","3573 Merchandise Drive, Rockford, IL, ","Match","Exact","3573 MERCHANDISE DR, ROCKFORD, IL, 61109","-89.030831830204,42.221189091714","49281714","L","17","201","003708","2000"
"02-RC-068074","6 West 103Rd Street, New York, NY, ","Match","Exact","6 W 103RD ST, NEW YORK, NY, 10025","-73.961618562201,40.796119482354","59656918","L","36","061","018900","2000"
"03-RC-257044","3883 State Route 52, Youngsville, NY, ","Match","Exact","3883 STATE RTE 52, YOUNGSVILLE, NY, 12791","-74.8706649163,41.807937705452","129019838","L","36","105","950600","2008"
"01-RC-134820","595 Cottage Street, Springfield, MA, ","Match","Exact","595 COTTAGE ST, SPRINGFIELD, MA, 01104","-72.530863127873,42.142495545961","4059132","R","25","013","800202","1038"
"21-RC-239117","8381 La Palma Avenue, Buena Park, CA, ","Match","Exact","8381 LA PALMA AVE, BUENA PARK, CA, 90620","-117.986703841471,33.846860223897","609052998","L","06","059","110401","2006"
"22-RC-231301","100 Avenue A, Newark, NJ, ","Match","Exact","100 AVE A, NEWARK, NJ, 07114","-74.179553455662,40.717448657949","63467935","L","34","013","006800","2022"
"05-RC-096229","770 Poplar Church Rd., Camp Hill, PA, ","Match","Exact","770 POPLAR CHURCH RD, CAMP HILL, PA, 17011","-76.921652143033,40.256418313052","620965848","L","42","041","010203","2016"
"01-RC-319747","380 Jefferson Blvd, Warwick, RI, ","Match","Exact","380 JEFFERSON BLVD, WARWICK, RI, 02886","-71.439474983289,41.738258089403","159155053","L","44","003","021100","4009"
"04-RC-177241","501 N. Lansdowne Avenue, Drexel Hill, PA, ","Match","Exact","501 N LANSDOWNE AVE, DREXEL HILL, PA, 19026","-75.283895146595,39.953950167817","134877228","R","42","045","400700","5013"
"14-RC-245127","11400 N. Congress Ave., Kansas City, MO, ","Match","Exact","11400 N CONGRESS AVE, KANSAS CITY, MO, 64153","-94.667834638698,39.302125779075","39706894","L","29","165","030201","4021"
"20-RC-292198","1101 Sunset Boulevard, In Rocklin, CA, ","Match","Non_Exact","1101 SUNSET BLVD, ROCKLIN, CA, 95765","-121.285892462733,38.814023730819","642190371","R","06","061","021324","2016"
"27-RC-316232","555 East Crossroads Boulevard, Loveland, CO, ","No_Match"
"13-RC-338101","1535 S. Lakeside Drive And 1550 S. Waukegan Road, Waukegan, IL, ","Match","Non_Exact","1535 S LAKESIDE DR, WAUKEGAN, IL, 60085","-87.887432768181,42.332685800644","119669456","L","17","097","861504","3026"
"21-RC-216490","10365 Keller Avenue, Riverside, CA, 92505","Match","Exact","10365 KELLER AVE, RIVERSIDE, CA, 92505","-117.479955814253,33.933393135742","652042023","R","06","065","041301","1001"
"22-RC-219674","2170 Route 27, Edison, NJ, ","Match","Exact","2170 STATE RTE 27, EDISON, NJ, 08817","-74.382195845414,40.529732934211","60359498","R","34","023","001701","2000"
"21-RC-170679","5550 Oberlin Drive, San Diego, CA, ","Match","Exact","5550 OBERLIN DR, SAN DIEGO, CA, 92121","-117.198326656011,32.891687094655","195366681","L","06","073","008350","1025"
"02-RC-101955","420 Torne Valley Road, Hillburn, NY, ","Match","Exact","420 TORNE VALLEY RD, HILLBURN, NY, 10931","-74.155424055293,41.146924319997","653717387","R","36","087","011601","3004"
"06-RC-062031","150 Finoli Dr, Greensburg, PA, 15601","Match","Exact","150 FINOLI DR, GREENSBURG, PA, 15601","-79.529860320623,40.277201015681","53027478","L","42","129","804503","2025"
"04-RC-093172","298 East Cleveland Avenue, Newark, DE, ","Match","Exact","298 E CLEVELAND AVE, NEWARK, DE, 19711","-75.74101101183,39.687011579427","645547777","L","10","003","014501","1000"
"25-RC-124090","6625 S. Boundary Drive, Portage, IN, ","Match","Non_Exact","6625 S BOUNDARY RD, PORTAGE, IN, 46368","-87.157704363223,41.621873738716","119927567","L","18","127","980001","1004"
"15-RC-213582","200 Hendee Street, Belle Chasse, LA, ","No_Match"
"03-RC-205878","102 Cedar Street, Batavia, NY, ","Match","Exact","102 CEDAR ST, BATAVIA, NY, 14020","-78.163141643699,42.988964782726","655338096","L","36","037","951000","1013"
"05-RC-170757","3106 Ricketts Point Rd., Gunpowder, MD, ","No_Match"
"06-RC-110293","875 Parkway Center Drive, Pittsburgh, PA, ","Match","Non_Exact","875 PARKWAY AVE, PITTSBURGH, PA, 15235","-79.849145085699,40.454341360613","51666881","L","42","003","523200","3003"
"03-RC-167064","330 Old Niskayuna Road, Latham, NY, ","Match","Exact","330 OLD NISKAYUNA RD, LATHAM, NY, 12110","-73.793030047485,42.743113184787","18360096","L","36","001","013703","1064"
"07-RC-313810","1384 Lake Lansing Road, Lansing, MI, ","Tie"
"13-RC-127071","1200 West Fulton Market, Chicago, IL, ","Match","Exact","1200 W FULTON MARKET, CHICAGO, IL, 60607","-87.656914417019,41.886731745321","111765622","R","17","031","833000","2014"
"02-RC-129451","1184 Fifth Avenue/One Gustave Levy Place, New York, NY, ","Match","Non_Exact","1 GUSTAVE L LEVY PL, NEW YORK, NY, 10029","-73.953786284489,40.790487973689","59662666","L","36","061","016800","2002"
"01-RC-144161","285 Broad Street, Hartford, CT, 06115","Match","Non_Exact","285 BROAD ST, HARTFORD, CT, 06106","-72.686614434501,41.764871108076","3541158","R","09","003","524600","3022"
"13-RC-076519","800 National Parkway S, Chaumburg, IL, 60173","Match","Non_Exact","800 NATIONAL PKWY, SCHAUMBURG, IL, 60173","-88.050212379834,42.043293788996","111697886","R","17","031","804603","3035"
"17-RC-088787","1310 S. 17Th Street, Council Bluffs, IA, ","Match","Exact","1310 S 17TH ST, COUNCIL BLUFFS, IA, 51501","-95.869238203916,41.25007950876","43900834","R","19","155","031300","1022"
"05-RC-329384","4838 Lambs Knoll Road, Boonsboro, MD, 21713","No_Match"
"02-RC-116133","78 North Broadway, Charlotte, NC, ","No_Match"
"04-RC-293535","201 Wellness Way, Reading, PA, ","No_Match"
"04-RC-243273","85 Bristol Road, Chalfont, PA, ","Match","Exact","85 BRISTOL RD, CHALFONT, PA, 18914","-75.195716587364,40.28936609856","134727654","L","42","017","104800","1020"
"10-RC-217632","301 Bear Creek Road, Oak Ridge, TN, 37831","No_Match"
"22-RC-226845","536 Ridge Road, Cedar Grove, NJ, ","Match","Exact","536 RIDGE RD, CEDAR GROVE, NJ, 07009","-74.218111098055,40.854802114824","657100884","L","34","013","021400","6006"
"21-RC-317291","6550 East Washington Boulevard, Los Angeles, CA, ","Match","Exact","6550 E WASHINGTON BLVD, LOS ANGELES, CA, 90040","-118.136600660391,33.999453737489","141639318","R","06","037","532303","3029"
"25-RC-301982","7000 First Ranger Drive, South Beloit, IL, ","No_Match"
"19-RC-184808","3333 Riverbend Drive, Springfield, OR, ","Match","Exact","3333 RIVERBEND DR, SPRINGFIELD, OR, 97477","-123.028430843681,44.081487966221","635955225","L","41","039","002101","1017"
"14-RC-341049","812 E Taylor Ave. St, Louis, MO, ","No_Match"
"13-RC-153363","575 St. Paul Blvd., Carol Stream, IL, 60188","Match","Exact","575 SAINT PAUL BLVD, CAROL STREAM, IL, 60188","-88.1022250855,41.911915462736","112568741","R","17","043","841208","1012"
"03-RC-354209","2730 Delaware Ave., Buffalo, NY, ","Match","Exact","2730 DELAWARE AVE, BUFFALO, NY, 14216","-78.869671739759,42.958437634026","48288010","L","36","029","005000","3000"
"13-RC-243297","676 N. Michigan Avenue, Chicago, IL, 60611","Match","Exact","676 N MICHIGAN AVE, CHICAGO, IL, 60611","-87.624319491233,41.894578041291","111768951","L","17","031","081500","2004"
"22-RC-062013","286 Central Avenue, South Kearny, NJ, ","Match","Non_Exact","286 CENTRAL AVE, KEARNY, NJ, 07032","-74.107088062702,40.734282694059","641094874","L","34","017","012700","4085"
"05-RC-343699","1703 H Street N, Washington, DC, ","Match","Non_Exact","1703 N ST NW, WASHINGTON, DC, 20036","-77.038643712658,38.907301508395","76225601","R","11","001","010700","2002"
"06-RC-202990","130 Kaufman Dr., Fairmont, WV, ","Match","Exact","130 KAUFMAN DR, FAIRMONT, WV, 26554","-80.159732426844,39.461741317618","655568939","L","54","049","021100","1002"
"02-RC-267222","707 East Main Street, Middletown, NY, ","Match","Exact","707 E MAIN ST, MIDDLETOWN, NY, 10940","-74.367512960961,41.439924041835","124447363","R","36","071","011200","1047"
"25-RC-337928","500 West Court St, Kankakee, IL, ","Match","Exact","500 W COURT ST, KANKAKEE, IL, 60901","-87.873112880565,41.121197374965","646620625","R","17","091","012300","2005"
"02-RC-267229","391 Pelham Road, New Rochelle, NY, ","Match","Exact","391 PELHAM RD, NEW ROCHELLE, NY, 10805","-73.778729559477,40.896623976942","139752942","R","36","119","005702","2013"
"05-RC-264311","8901 Wisconsin Ave., Bethesda, MD, 20814","No_Match"
"13-RC-152029","905 Crossroads Parkway, Romeoville, IL, 60446","Match","Exact","905 CROSSROADS PKWY, ROMEOVILLE, IL, 60446","-88.107517842504,41.660483829691","607937071","R","17","197","880202","3029"
"21-RC-115775","12455 Harvest Drive, Mira Loma, CA, ","Match","Exact","12455 HARVEST DR, MIRA LOMA, CA, 91752","-117.555452949873,34.009526192121","646289607","R","06","065","040618","3068"
"27-RC-275288","5959 E. 39Th Avenue, In Denver, CO, ","Match","Non_Exact","5959 E 39TH AVE, DENVER, CO, 80207","-104.918969571843,39.77112153564","177311688","L","08","031","004102","1022"
"08-RC-122427","1935 Warner Road S, Canton, OH, ","Match","Non_Exact","1935 WARNER RD SE, CANTON, OH, 44707","-81.359923714958,40.778281449414","64708726","R","39","151","713201","4003"
"02-RC-308192","928 Broadway, Suite 500, NY, ","No_Match"
"05-RC-193359","9201 Edgeworth Drive, Washington, DC, ","No_Match"
"05-RC-265646","500 C. Street, Washington, DC, ","Tie"
"05-RC-203253","500 12Th Street N, Washington, DC, ","Tie"
"10-RC-144288","442 On The Property Of Appalachian Power Co., And Its Subsidiaries In The Common Wealth Of, VA, ","No_Match"
"05-RC-252336","200 West Baltimore Street, In Baltimore, MD, ","Tie"
"13-RC-328754","2301 Patriot Blvd., Glenview, IL, 60026","Match","Exact","2301 PATRIOT BLVD, GLENVIEW, IL, 60026","-87.824338600116,42.09662289239","649695571","L","17","031","802300","1001"
"14-RC-164920","305 Lewis& Clark Blvd. East, Alton, IL, 62024","Match","Non_Exact","305 LEWIS AND CLARK BLVD, EAST ALTON, IL, 62024","-90.112950945386,38.869762046953","656803018","R","17","119","401300","4022"
"12-RC-230899","1801 Se Airport Road, Stuart, FL, ","Match","Exact","1801 SE AIRPORT RD, STUART, FL, 34996","-80.230883554419,27.175872857917","120430116","L","12","085","000901","1007"
"02-RC-244556","126 West 124Th Street N, Ew York, NY, 10027","Match","Non_Exact","126 W 124TH ST, NEW YORK, NY, 10027","-73.946800935579,40.807379289169","59656178","L","36","061","022200","2002"
"05-RC-329367","8453 Dorney Run Road, Jessup, MD, ","Match","Non_Exact","8453 DORSEY RUN RD, JESSUP, MD, 20794","-76.793107302422,39.138952592768","657987756","L","24","027","606901","1026"
"05-RC-343665","1401 I Street N, Washington, DC, ","Match","Non_Exact","1401 N ST NW, WASHINGTON, DC, 20005","-77.032023842441,38.907293646833","650097766","R","11","001","005203","1000"
"22-RC-087327","30 River Court East, Jersey City, NJ, ","Match","Non_Exact","30 RIVER CT, JERSEY CITY, NJ, 07310","-74.031903214604,40.727040579548","650130701","L","34","017","007701","3003"
"14-RC-301803","1980 Denison, Manhattan, KS, ","Match","Non_Exact","1980 DENISON AVE, MANHATTAN, KS, 66506","-96.585416085589,39.20342545547","639244715","R","20","161","001101","1017"
"02-RC-245888","11 West 51St Street, New York, NY, ","Match","Exact","11 W 51ST ST, NEW YORK, NY, 10019","-73.977884215042,40.759709034695","59657158","R","36","061","010400","1004"
"13-RC-077827","7222 South Exchange Ave, Cisco, IL, ","No_Match"
"15-RC-179998","5015 Wood Crossing Drive, Montgomery, AL, ","Match","Exact","5015 WOODS CROSSING DR, MONTGOMERY, AL, 36106","-86.222800183331,32.360309761261","1551641","L","01","101","003304","1001"
"05-RC-343660","4501 Van Buren Street, University Park, MD, ","No_Match"
"21-RC-330289","7488 Calzada De La Fuente, San Diego, CA, ","No_Match"
"03-RC-139854","2799 Sheridan Dr., Tonawanda, NY, ","Match","Exact","2799 SHERIDAN DR, TONAWANDA, NY, 14150","-78.830399390583,42.980696450358","613981232","R","36","029","008001","2002"
"19-RC-298715","364 Se 8Th Ave, Hillsboro, OR, ","Match","Exact","364 SE 8TH AVE, HILLSBORO, OR, 97123","-122.977236137469,45.519062631344","605215395","L","41","067","032501","1017"
"01-RC-271255","22 Bramhall Street, Portland, ME, 04102","Match","Exact","22 BRAMHALL ST, PORTLAND, ME, 04102","-70.27463605441,43.652656846963","78027485","L","23","005","001300","2007"
"21-RC-215111","24305 Prielipp Road, Wildomar, CA, ","Match","Exact","24305 PRIELIPP RD, WILDOMAR, CA, 92595","-117.236635381193,33.590448013398","656279767","L","06","065","043227","4002"
"20-RC-327411","1 Franklin Parkway, #960 Facility In San Mateo, CA, ","Match","Non_Exact","1 FRANKLIN PKWY W, SAN MATEO, CA, 94403","-122.296241580133,37.540546361997","648634517","L","06","081","607500","1017"
"13-RC-191661","315 South Peoria Street, Chicago, IL, ","Match","Exact","315 S PEORIA ST, CHICAGO, IL, 60607","-87.649496384546,41.877689474756","111769314","L","17","031","833100","4012"
"25-RC-198308","1050 Greenlee, Marengo, IL, 60152","Match","Non_Exact","1050 GREENLEE ST, MARENGO, IL, 60152","-88.596906188608,42.251628367367","119812010","R","17","111","871003","3075"
"05-RC-301836","1429 P Street N, Washington, DC, ","Match","Non_Exact","1429 N ST NW, WASHINGTON, DC, 20005","-77.033112138734,38.907301508189","654554027","R","11","001","005203","1000"
"12-RC-203231","111 N. Adams St., Tallahassee, FL, 32301","Match","Exact","111 N ADAMS ST, TALLAHASSEE, FL, 32301","-84.281932525354,30.442409487886","82850682","R","12","073","000200","3035"
"20-RC-327409","1615 Colusa Hwy, Yuba City, CA, 95993","No_Match"
"02-RC-333180","101 East 15Th Street, New York, NY, ","Match","Exact","101 E 15TH ST, NEW YORK, NY, 10003","-73.989813604216,40.735372649558","59653679","L","36","061","005000","2001"
"09-RC-137566","100 Cta Blvd., Corbin, KY, 40701","No_Match"
"18-RC-259917","795 Enterprise Drive, Marion, IA, ","Match","Exact","795 ENTERPRISE DR, MARION, IA, 52302","-91.534623865745,42.03353080678","641831561","R","19","113","010500","1069"
"21-RC-101151","75-001 Vintage Drive, Indian Wells, CA, ","No_Match"
"18-RC-312791","6610 Nuclear Road, Two Rivers, WI, ","Match","Exact","6610 NUCLEAR RD, TWO RIVERS, WI, 54241","-87.542823514764,44.269554055888","147955440","R","55","071","010100","1024"
"03-RC-127878","8101 State Highway, Ogdensburg, NY, ","No_Match"
"18-RC-335411","725 Se Oralabor Road, Ankeny, IA, ","Match","Non_Exact","725 SW ORALABOR RD, ANKENY, IA, 50023","-93.608715690367,41.702792052828","65842412","L","19","153","010214","1003"
"19-RC-321716","5260 Grant Creek Rd, Missoula, MT, 59808","Match","Exact","5260 GRANT CREEK RD, MISSOULA, MT, 59808","-114.033566796071,46.914258272599","635099844","R","30","063","000100","2030"
"05-RC-343675","1201 Wilson Boulevard, Arlington, VA, ","Match","Exact","1201 WILSON BLVD, ARLINGTON, VA, 22209","-77.070873811462,38.895151512048","76470876","R","51","013","101603","3007"
"10-RC-216319","110 Ninth Avenue, Nashville, TN, ","Tie"
"01-RC-333964","81 Highland Avenue, Salem, MA, ","Match","Exact","81 HIGHLAND AVE, SALEM, MA, 01970","-70.908118762771,42.512385416685","86694812","L","25","009","204701","3003"
"14-RC-354364","222 W Tom St, Lawton, OK, ","No_Match"
"19-RC-351596","112 W Lewis Street, Livingston, MT, 59047","Match","Exact","112 W LEWIS ST, LIVINGSTON, MT, 59047","-110.55946817886,45.66016995912","610910245","L","30","067","000400","6003"
"16-RC-325800","2425 Valley View Lane, Farmers Branch, TX, 75234","Match","Exact","2425 VALLEY VIEW LN, FARMERS BRANCH, TX, 75234","-96.899138098112,32.92316366396","103174419","L","48","113","013901","2028"
"09-RC-300771","2317 E. Home Road, Springfield, OH, 45503","Match","Exact","2317 E HOME RD, SPRINGFIELD, OH, 45503","-83.770164488793,39.951145380136","135007271","R","39","023","001700","2020"
"06-RC-153343","300 E. Walnut Avenue, Altoona, PA, 16001","Match","Non_Exact","300 E WALNUT AVE, ALTOONA, PA, 16601","-78.39268379998,40.528835128916","49710580","L","42","013","100700","2011"
"02-RC-117499","1 Flower Lane, Blauvelt, NY, ","Match","Exact","1 FLOWER LN, BLAUVELT, NY, 10913","-73.951993775678,41.075638684992","124609963","L","36","087","013002","1011"
"25-RC-290625","1200 West Main Street, Peoria, IL, ","Match","Exact","1200 W MAIN ST, PEORIA, IL, 61606","-89.611843866765,40.699719534743","8716726","L","17","143","001800","3015"
"15-RC-148804","4403 Hospital Drive, Pascagoula, MS, 39581","Match","Non_Exact","4403 HOSPITAL ST, PASCAGOULA, MS, 39581","-88.534849485415,30.376410184292","89288316","R","28","059","042202","1000"
"04-RC-269874","160 East Erie Avenue, Philadelphia, PA, ","Match","Exact","160 E ERIE AVE, PHILADELPHIA, PA, 19140","-75.12941706984,40.007167033613","658088229","L","42","101","989300","1010"
"05-RC-077133","888 First Street, Washington, DC, ","Tie"
"04-RC-128353","2 Franklin Town Boulevard, Philadelphia, PA, ","Match","Exact","2 FRANKLIN TOWN BLVD, PHILADELPHIA, PA, 19103","-75.167516061438,39.959364674198","131454470","L","42","101","012501","1002"
"08-RC-351449","3231 Manley Road, Maumee, OH, 43537","Match","Exact","3231 MANLEY RD, MAUMEE, OH, 43537","-83.699664726257,41.581867749458","33953375","L","39","095","009002","2006"
"18-RC-060429","2450 Riverside Avenue, Minneapolis, MN, ","Match","Exact","2450 RIVERSIDE AVE, MINNEAPOLIS, MN, 55454","-93.236887767098,44.96587793412","647757085","L","27","053","104802","3017"
"21-RC-140725","13642 Orden Drive, Santa Fe Springs, CA, ","Match","Exact","13642 ORDEN DR, SANTA FE SPRINGS, CA, 90670","-118.044275888487,33.912190255861","142680156","R","06","037","980034","1003"
"02-RC-077728","537 Route 22, Purdys, NY, ","Match","Exact","537 STATE RTE 22, PURDYS, NY, 10578","-73.657343446749,41.330401442375","139843236","R","36","119","015000","1026"
"07-RC-313859","6400 N. Dixie Highway, Newport, MI, ","Match","Exact","6400 N DIXIE HWY, NEWPORT, MI, 48166","-83.289648082051,41.969276443537","40480056","R","26","115","831202","1039"
"14-RC-164983","1111 South Cottonwood St. North Pl, Atte, NE, 69101","Match","Non_Exact","1111 N COTTONWOOD ST, NORTH PLATTE, NE, 69101","-100.754856520292,41.145054027588","151261962","R","31","111","959900","6000"
"05-RC-214082","409 3Rd Street, Washington, DC, ","Tie"
"21-RC-229740","1313 Harbor Boulevard, Anaheim, CA, ","Match","Non_Exact","1313 S HARBOR BLVD, ANAHEIM, CA, 92802","-117.915419848182,33.814247174824","144025390","R","06","059","980000","1001"
"05-RC-290623","6375 Basehore Road, Mechanicsburg, PA, 17050","Match","Non_Exact","6375 BASESHORE RD, MECHANICSBURG, PA, 17050","-77.003765695619,40.234113321502","60955618","L","42","041","011305","2016"
"25-RC-149428","125 South Pennsylvania Street, Indianapolis, IN, 46204","Match","Exact","125 S PENNSYLVANIA ST, INDIANAPOLIS, IN, 46204","-86.156310665384,39.764147414913","108051718","L","18","097","391001","1080"
"19-RC-135846","2800 Douglas Ave. And 2806 Douglas Ave, Bellingham, WA, ","Tie"
"04-RC-166624","501 N. Lansdowne Ave., Upper Darby, PA, ","No_Match"
"06-RC-236325","1301 Carlisle Street, In Natrona Heights, PA, ","Match","Non_Exact","1301 CARLISLE ST, NATRONA HEIGHTS, PA, 15065","-79.737102798805,40.617465299309","51664482","R","42","003","401300","3012"
"14-RC-277556","3 Gateway Commerce Center Dr. East, Edwardsville, IL, ","Match","Exact","3 GATEWAY COMMERCE CTR DR E, EDWARDSVILLE, IL, 62025","-90.063833145783,38.76925112152","107764965","R","17","119","401905","2063"
"08-RC-088734","4120 Interchange Corporate Center Road, Heights, OH, ","No_Match"
"05-RC-291959","445 12Th Street, Washington, DC, ","Tie"
"08-RC-214950","5868 Stumph Road, Parma, OH, ","Match","Exact","5868 STUMPH RD, PARMA, OH, 44130","-81.769079399646,41.403432185181","638976254","R","39","035","177101","4000"
"01-RC-080579","98 Columbus Ave, North Easton, MA, ","Match","Exact","98 COLUMBUS AVE, NORTH EASTON, MA, 02356","-71.110249387424,42.059353999311","46773860","L","25","005","600100","1013"
"07-RC-291974","2480 Burton Street, Grand Rapids, MI, ","Match","Non_Exact","2480 BURTON ST SE, GRAND RAPIDS, MI, 49546","-85.606609181347,42.927053377758","12506523","R","26","081","004400","1003"
"19-RC-122517","190 Se 2Nd Avenue, Canby, OR, ","Match","Exact","190 SE 2ND AVE, CANBY, OR, 97013","-122.690613471059,45.262095492103","157911722","L","41","005","022907","1016"
"01-RC-194462","1153 Centre Street, Boston, MA, ","Match","Exact","1153 CENTRE ST, BOSTON, MA, 02130","-71.126673950836,42.301479506572","85696618","R","25","025","120105","1011"
"20-RC-281474","254 Colgan Avenue, Facility In Santa Rosa, CA, ","Match","Non_Exact","254 COLGAN AVE, SANTA ROSA, CA, 95404","-122.711722676842,38.421424300342","651212895","R","06","097","151406","1007"
"21-RC-291857","17100 Euclid Street, Fountain Valley, CA, ","Match","Exact","17100 EUCLID ST, FOUNTAIN VALLEY, CA, 92708","-117.937105018475,33.712340120478","657926007","L","06","059","099229","4003"
"13-RC-192916","3039 West Fullerton Avenue, Chicago, IL, 60647","Match","Exact","3039 W FULLERTON AVE, CHICAGO, IL, 60647","-87.703664739391,41.924690702213","605231059","L","17","031","221200","2001"
"20-RC-206180","450 Golden Gate Avenue, Location In San Francisco, CA, ","Match","Non_Exact","450 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102","-122.417705047821,37.781434278268","192287163","R","06","075","012405","3000"
"13-RC-321290","25915 S. Frontage Road, Channahon, IL, 60410","No_Match"
"01-RC-318353","95 Fisk Avenue, Springfield, MA, ","Match","Exact","95 FISK AVE, SPRINGFIELD, MA, 01107","-72.613865047672,42.119611791753","4032859","R","25","013","800700","1004"
"05-RC-343659","4850 Massachusetts Avenue N, Washington, DC, ","Match","Non_Exact","4850 MASSACHUSETTS AVE NW, WASHINGTON, DC, 20016","-77.09585140474,38.945097383545","76219517","L","11","001","000903","2000"
"02-RC-131726","560 Chestnut Ridge Road, Chestnut Ridge, NY, ","Match","Exact","560 CHESTNUT RIDGE RD, CHESTNUT RIDGE, NY, 10977","-74.047939117976,41.096425791755","124604437","L","36","087","012503","2001"
"03-RC-215138","100 Mckee Road, Rochester, NY, ","Match","Exact","100 MC KEE RD, ROCHESTER, NY, 14611","-77.667592209837,43.151552937619","14532683","R","36","055","008702","1008"
"05-RC-306695","400 Fourth Street, Washington, DC, ","Tie"
